Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
05-Jun-2026,"INR 2,320,285.28",90.0,MOHAMMAD RAZA,05-Jun-2026 12:10 PM,NagarkshertramainavamchambaronkishapanakakaryaAOC.pdf (733.00 KB),AOC,Technical,technical bid,MOHAMMAD RAZA,03-Jun-2026 04:54 PM,technical_2151193.pdf,Mohammad raza,Internal,ram nivash Pandey JE,MOHAMMAD RAZA,03-Jun-2026 04:57 PM,03-Jun-2026 05:00 PM,techsummary_2151193.pdf (338.21 KB),1.0,6136334.0,M/S ANIL KUMAR CONTRACTORS,INR,"2,320,285.28",Mohammad raza,Internal,Ram nivash Pandey JE satypal singh Raghav JE,MOHAMMAD RAZA,05-Jun-2026 11:27 AM,finsummary_2151193.pdf (338.21 KB),Finance,financial bid,MOHAMMAD RAZA,05-Jun-2026 11:13 AM,finance_2151193.pdf,BOQ Comparative Chart,Directorate of Local Bodies UP||Nagar Panchayat Khairagarh Agra,2026_DOLBU_1125852_18,1408/npk/2025-26,Nagar Kshetra mein Jalalpurti ki vyavastha ko sucharu v niyantrit karne hetu pipeline tatha avashyak fitting ki aapurti AVM niyantran chamberon ki sthapna ka karya,1,6136367,JAI KAILA MAHARANI CONTRACTOR AND SUPPLYERS,22-May-2026 05:08 PM,Rejected-Finance,Being L2,05-Jun-2026 11:27 AM,AOC,Nagar Kshetra mein Jalalpurti ki vyavastha ko sucharu v niyantrit karne hetu pipeline tatha avashyak fitting ki aapurti AVM niyantran chamberon ki sthapna ka karya,water supply,Please refer Tender documents. ,NA ,"23,21,446",Water Supply,NA ,Tender,90.0,90.0,nagar panchayat kheragarh agra,283121.0,NA ,NA ,NA ,office of nagar panchayat kheragarh agra,No ,No,executive officer,nagar panchayat kheragarh,1,FDR - Fixed Deposit,16-May-2026 05:00 PM,23-May-2026 12:00 PM,16-May-2026 05:30 PM,22-May-2026 06:00 PM,NA ,NA ,16-May-2026 06:00 PM,22-May-2026 06:00 PM,03-Jun-2026 05:00 PM,"2,32,145",No,fixed,,executive officer,np kheragarh,"5,479",executive officer,np kheragarh,No,Directorate of Local Bodies UP||Nagar Panchayat Khairagarh Agra,1408/npk/2025-26,2026_DOLBU_1125852_18,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,technical document,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6136334,M/S ANIL KUMAR CONTRACTORS,22-May-2026 04:49 PM,Accepted-AOC,being L1,05-Jun-2026 12:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ Document,AOC
