Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical,EE RED Sitapur,"Vikas Bhawan, Sitapur",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,1737/RED/Tender/2025-26,2026_REDUP_1129795_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,944.0,Nil,Nil,No,"50,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"Laying of B.O.E. Soling from Vichula pond towards Shyamjira on Kathigara road from bypass in Maholi, Block- Maholi","Laying of B.O.E. Soling from Vichula pond towards Shyamjira on Kathigara road from bypass in Maholi, Block- Maholi",Please refer Tender documents. ,NA ,"24,85,280",Civil Works,NA ,Tender,90.0,90.0,"Maholi, Sitapur",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,24-Mar-2026 06:00 PM,01-Apr-2026 12:30 PM,24-Mar-2026 06:00 PM,01-Apr-2026 12:00 PM,NA ,NA ,24-Mar-2026 06:00 PM,01-Apr-2026 12:00 PM,17-Apr-2026 12:30 PM,AOC,Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,02-Apr-2026 10:47 AM,,Gyanendra Kumar,Internal,,Gyanendra Kumar,27-Apr-2026 05:22 PM,finsummary_2107595.pdf (521.06 KB),Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,17-Apr-2026 05:26 PM,,BOQ Comparative Chart,Gyanendra Kumar,Internal,,Gyanendra Kumar,16-Apr-2026 08:26 PM,17-Apr-2026 12:30 PM,techsummary_2107595.pdf (297.08 KB),22-May-2026,"INR 2,483,043",90.0,Ravi Pratap Singh,12-Jun-2026 06:44 PM,7.pdf (415.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2026_REDUP_1129795_7,1737/RED/Tender/2025-26,"Laying of B.O.E. Soling from Vichula pond towards Shyamjira on Kathigara road from bypass in Maholi, Block- Maholi",1.0,6011757.0,MS ABHAY PRATAP SINGH,INR,"2,483,043",1,6011757,MS ABHAY PRATAP SINGH,27-Mar-2026 10:38 AM,Accepted-AOC,L1,12-Jun-2026 06:44 PM,AOC
2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6014811,M/S SANJAY SINGH CONT,28-Mar-2026 07:53 AM,Rejected-Finance,Higher Rate Quoted,27-Apr-2026 05:22 PM,AOC
