S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,SBI Bank,"2,354",Nil,Nil,No,Construction work on the link road from Atar Pyari Inter College to Temple of Mani in the village of Datavali.,Construction work on the link road from Atar Pyari Inter College to Temple of Mani in the village of Datavali.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,120.0,Construction work on the link road from Atar Pyari,282007.0,NA ,NA ,NA ,"SE, RED, Agra",No ,No,Superintending Engineer,"Shashtripuram, Agra",16-May-2026 10:00 AM,21-May-2026 02:30 PM,16-May-2026 10:00 AM,21-May-2026 12:00 PM,NA ,NA ,16-May-2026 10:00 AM,21-May-2026 12:00 PM,27-May-2026 10:00 AM,"1,20,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,48/SE/RED/Nivida/26-27 Dt. 16-04-2026,2026_REDUP_1149126_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,AOC,Technical,Summary,Komal Agarwal,23-May-2026 04:26 PM,,SE RED,Internal,EE RED Firozabad and EE RED AGRA,Dinesh Singh,20-Jun-2026 11:30 PM,finsummary_2151137.pdf (907.51 KB),Finance,Admitted,Dinesh Singh,20-Jun-2026 07:59 PM,,BOQ Comparative Chart,EERED,Internal,,Dinesh Singh,23-May-2026 05:03 PM,27-May-2026 10:00 AM,techsummary_2151137.pdf (415.97 KB),20-Jun-2026,"INR 5,072,299.42",120.0,Dinesh Singh,20-Jun-2026 11:32 PM,12_29.pdf (908.00 KB),AOC,1,6124574,M/S H. K. BUILDERS,20-May-2026 04:04 PM,Rejected-Finance,L2,20-Jun-2026 11:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,2026_REDUP_1149126_1,48/SE/RED/Nivida/26-27 Dt. 16-04-2026,Construction work on the link road from Atar Pyari Inter College to Temple of Mani in the village of Datavali.,1.0,6121409.0,M/S VISHNU DUTT GARG,INR,"5,072,299.42",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6124352,M/s JANARDAN SHARMA,20-May-2026 06:36 PM,Rejected-Finance,L3,20-Jun-2026 11:30 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6121409,M/S VISHNU DUTT GARG,20-May-2026 02:08 PM,Accepted-AOC,AOC,20-Jun-2026 11:33 PM,,,,,,,,,,AOC
