Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
19-Jun-2026,"INR 3,038,593.842",90.0,SANKALP VERMA,19-Jun-2026 02:13 PM,AgreementKrishiOffice.pdf (1481.00 KB),Tender,1,6047577,ADITYA CONSTRUCTION,15-Apr-2026 12:34 AM,Accepted-AOC,Accept,19-Jun-2026 02:13 PM,1.0,6047577.0,ADITYA CONSTRUCTION,INR,"3,038,593.842",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad||Unit-2 Allahabad,2026_UPPRC_1134493_1,1/PCL/PM/PRAYAG/2026-27/DT. 06.04.2026,CONSTRUCTION OF DEPUTY DIRECTOR OF AGRICULTURE DEFENCE OFFICE DISTRICT PRAYAGRAJ,Finance,Comparative,SANKALP VERMA,19-Jun-2026 01:57 PM,finance_2117944.pdf,BOQ Comparative Chart,SANKALP,Internal,AYUSHKUMAR,SANKALP VERMA,18-Apr-2026 12:28 PM,18-Apr-2026 12:30 PM,techsummary_2117944.pdf (257.89 KB),Technical,Comparative,SANKALP VERMA,18-Apr-2026 11:50 AM,technical_2117944.pdf,Sankalp,Internal,Ayush Kumar,SANKALP VERMA,19-Jun-2026 02:01 PM,finsummary_2117944.pdf (257.89 KB),AOC,1,Fee/PreQual/Technical,.pdf,Technical,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad||Unit-2 Allahabad,1/PCL/PM/PRAYAG/2026-27/DT. 06.04.2026,2026_UPPRC_1134493_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,08-Apr-2026 01:00 PM,15-Apr-2026 03:00 PM,08-Apr-2026 01:00 PM,15-Apr-2026 02:00 PM,NA ,NA ,08-Apr-2026 01:00 PM,15-Apr-2026 02:00 PM,18-Apr-2026 12:30 PM,1.0,SBI Bank,CONSTRUCTION OF DEPUTY DIRECTOR OF AGRICULTURE DEFENCE OFFICE DISTRICT PRAYAGRAJ,CONSTRUCTION OF DEPUTY DIRECTOR OF AGRICULTURE DEFENCE OFFICE DISTRICT PRAYAGRAJ,CONSTRUCTION OF DEPUTY DIRECTOR OF AGRICULTURE DEFENCE OFFICE DISTRICT PRAYAGRAJ ,NA ,"30,71,000",Civil Works,NA ,Tender,90.0,90.0,Prayagraj,211004.0,Prayagraj ,Prayagraj ,08-Apr-2026 01:00 PM ,Prayagraj,No ,No,"62,000",No,fixed,,Nil,Nil,Project Manager,Prayagraj,"5,900",Nil,Nil,No,AOC
,,,,,,,2,6047621,ARJUN SINGH CONTRATOR,15-Apr-2026 12:28 AM,Rejected-AOC,Reject,19-Jun-2026 02:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
