S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,6060511,K K INFRA HOMES PRIVATE LIMITED,21-Apr-2026 07:43 AM,Accepted-AOC,OK,17-Jun-2026 06:28 PM,1.0,6060511.0,K K INFRA HOMES PRIVATE LIMITED,INR,"1,489,012",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1116218_2,6269(148)/NNA/2025-26,NIRMAN WORK,17-Jun-2026,"INR 1,489,012",30.0,Danish Haider Naqvi,17-Jun-2026 06:28 PM,cammetti.pdf (193.00 KB),OK,ce,Internal,ee,Rajesh Kumar,14-May-2026 03:24 PM,14-May-2026 04:00 PM,techsummary_2120448.pdf (193.42 KB),Finance,ok,Danish Haider Naqvi,17-Jun-2026 05:40 PM,,BOQ Comparative Chart,ce,Internal,ee,Danish Haider Naqvi,17-Jun-2026 05:58 PM,finsummary_2120448.pdf (193.40 KB),Technical,ALL DOCUMENTS COMPLETE,Rajesh Kumar,14-May-2026 01:51 PM,technical_2120448.pdf,AOC,"2,360",Nil,Nil,No,1.0,SBI Bank,EE,NAGAR NIGAM ALIGARH,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"1,50,000",No,fixed,,Nil,Nil,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"14,98,000",Civil Works,NA ,Tender,90.0,30.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,13-Apr-2026 05:00 PM,22-Apr-2026 11:00 AM,13-Apr-2026 05:00 PM,21-Apr-2026 04:00 PM,NA ,NA ,13-Apr-2026 05:00 PM,21-Apr-2026 04:00 PM,14-May-2026 04:00 PM,Directorate of Local Bodies UP||Aligarh Municipal Corporation,6269(148)/NNA/2025-26,2026_DOLBU_1116218_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
2,6060533,SINGH CONSTRUCTION,21-Apr-2026 08:05 AM,Rejected-Finance,ok,17-Jun-2026 05:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
