Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"CHIEF ENGINEER, KMC",Motijheel,1.0,SBI Bank,"1,180",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.xls,boq,"Kanpur Municipal Corporation, Kanpur, UP",26/AA-2/26-27,2026_NNKAN_1152557_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,23-May-2026 02:25 PM,23-May-2026 04:00 PM,23-May-2026 02:25 PM,23-May-2026 03:00 PM,NA ,NA ,23-May-2026 02:25 PM,23-May-2026 03:00 PM,"1,99,380",No,percentage,10.0%,Nil,Nil,"Improvement of Road and Drain by C.C From Fatima Masjid to Rustam Taneery, rustam Tanenry to H/O Pappu and Internal Lane of Laltu Purwa at moti Nagar Jajmau in ward-96 Zone02","Improvement of Road and Drain by C.C From Fatima Masjid to Rustam Taneery, rustam Tanenry to H/O Pappu and Internal Lane of Laltu Purwa at moti Nagar Jajmau in ward-96 Zone02",Please refer Tender documents. ,NA ,"19,93,796",Civil Works,NA ,Tender,90.0,60.0,zone 2,208011.0,NA ,NA ,NA ,"OFFICE OF THE CHIEF ENGINEER, KMC",No ,No,AOC,CE,Internal,,DIVAKAR BHASKAR,26-May-2026 01:35 PM,finsummary_2159085.pdf (194.18 KB),CE,Internal,,DIVAKAR BHASKAR,26-May-2026 01:34 PM,techsummary_2159085.pdf (194.18 KB),1,6137513,M/s A J Enterprises,23-May-2026 02:39 PM,Accepted-AOC,AOC,12-Jun-2026 01:14 PM,"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1152557_1,26/AA-2/26-27,"Improvement of Road and Drain by C.C From Fatima Masjid to Rustam Taneery, rustam Tanenry to H/O Pappu and Internal Lane of Laltu Purwa at moti Nagar Jajmau in ward-96 Zone02",1.0,6137513.0,M/s A J Enterprises,INR,"1,672,253",11-Jun-2026,"INR 1,672,253",60.0,DIVAKAR BHASKAR,12-Jun-2026 01:14 PM,1152557aj.pdf (320.00 KB),Finance,M/s A J Enterprises,DIVAKAR BHASKAR,26-May-2026 01:18 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,.pdf,Certificateofnon-pending5workasperthecontractonstamppaperofRs.100as perSerialNo.14oftenderconditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,6137525,M/S Falaq Enterprises,23-May-2026 02:43 PM,Rejected-Finance,L2,26-May-2026 01:35 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,6137534,S.A.Enterprises,23-May-2026 02:49 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,26-May-2026 01:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC
