S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,6055007.0,M/S ASHIRWAD ENTERPRISES,INR,"31,636,407.1",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1137420_1,07/UPPCL/GM-1/2026-27/E-TENDER Dated-04.04.2026,"Construction work of Acoustic Sound System, False Ceiling and air Condition work for the Multipurpose Hall Located at Dr. Sonelal Patel Autonomous State Medical College, Pratapgarh (U.P.)",1,6061967,Interior Point,22-Apr-2026 12:18 PM,Rejected-Technical,Reject,28-Apr-2026 04:37 PM,23-Jun-2026,"INR 31,636,407.1",365.0,SURESH CHANDRA YADAV,23-Jun-2026 04:55 PM,Agr22.pdf (575.00 KB),Enclosed,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-2, Prayagraj, Accountant Unit-2, Prayagraj, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,28-Apr-2026 04:37 PM,30-Apr-2026 11:00 AM,techsummary_2123999.pdf (456.01 KB),Finance,Enclosed,SURESH CHANDRA YADAV,23-Jun-2026 04:47 PM,finance_2123999.pdf,BOQ Comparative Chart,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-2, Prayagraj, Accountant Unit-2, Prayagraj, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,23-Jun-2026 04:50 PM,finsummary_2123999.pdf (574.62 KB),Technical,Enclosed,SURESH CHANDRA YADAV,28-Apr-2026 04:34 PM,technical_2123999.pdf,AOC,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230/1A, Mehdaury, Teliyarganj, District-Prayagraj.","17,700",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,07/UPPCL/GM-1/2026-27/E-TENDER Dated-04.04.2026,2026_UPPRC_1137420_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,17-Apr-2026 11:00 AM,22-Apr-2026 03:00 PM,17-Apr-2026 11:00 AM,22-Apr-2026 02:00 PM,NA ,NA ,17-Apr-2026 11:00 AM,22-Apr-2026 02:00 PM,30-Apr-2026 11:00 AM,"6,40,000",No,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,BIDDOC,"Construction work of Acoustic Sound System, False Ceiling and air Condition work for the Multipurpose Hall Located at Dr. Sonelal Patel Autonomous State Medical College, Pratapgarh (U.P.)","Construction work of Acoustic Sound System, False Ceiling and air Condition work for the Multipurpose Hall Located at Dr. Sonelal Patel Autonomous State Medical College, Pratapgarh (U.P.)",Please refer Tender documents. ,NA ,"3,19,72,000",Miscellaneous Works,NA ,Tender,90.0,365.0,Pratapgarh (U.P.),230001.0,NA ,NA ,NA ,Prayagraj,No ,No,AOC
,,,,,,,,,2,6055007,M/S ASHIRWAD ENTERPRISES,20-Apr-2026 10:53 PM,Accepted-AOC,Accept,23-Jun-2026 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6055015,M/S MOHD. NASIB,20-Apr-2026 11:23 PM,Rejected-AOC,Accept,23-Jun-2026 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
