Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
07-Jun-2026,"INR 196,384",10.0,shashikant singh,25-Jun-2026 07:52 PM,AOC_Kithoori.pdf (498.00 KB),ACCEPTANCE OF TENDER,Technical,TECHNICAL EVALUATION SUMMERY,shashikant singh,01-Jun-2026 08:08 PM,technical_2154066.pdf,"SHASHIKANT SINGH, EXECUTIVE ENGINEER, FLOOD WORKS DIVISION, BARABANKI",Internal,"Mr. RAJNISH KUMAR GAUTAM EXECUTIVE ENGINEER IRRIGATION DIVISION AYODHYA, Mr. SANJAY KUMAR SINGH FLOOD WORKS DIVISION AYODHYA",shashikant singh,01-Jun-2026 08:23 PM,02-Jun-2026 10:00 AM,techsummary_2154066.pdf (106.12 KB),Finance,FINANCAL EVALUATION SUMMERY,shashikant singh,03-Jun-2026 02:03 PM,finance_2154066.pdf,BOQ Comparative Chart,"SHASHIKANT SINGH, EXECUTIVE ENGINEER, FLOOD WORKS DIVISION, BARABANKI",Internal,"Mr. RAJNISH KUMAR GAUTAM EXECUTIVE ENGINEER IRRIGATION DIVISION AYODHYA, Mr. SANJAY KUMAR SINGH FLOOD WORKS DIVISION AYODHYA",shashikant singh,03-Jun-2026 03:09 PM,finsummary_2154066.pdf (187.74 KB),1.0,6142860.0,RAM PHER CONTRACTOR,INR,"196,384","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",2026_UPIDC_1149835_30,01/EE/2026-27,Lot_30_Silt Clearance of Kithoori Drain from Km. 0.000 to Km. 7.200,1,6143050,BABA KEDARNATH ENTERPRISES,26-May-2026 11:49 AM,Rejected-Finance,QUOTED RATE GRATER THAN L1,03-Jun-2026 03:09 PM,AOC,"8,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,EXECUTIVE ENGINEER,FLOOD WORKS DIVISION BARABANKI,1.0,Fee/PreQual/Technical,.pdf,NIT,19-May-2026 10:00 AM,26-May-2026 02:00 PM,19-May-2026 11:00 AM,26-May-2026 01:00 PM,NA ,NA ,19-May-2026 11:00 AM,26-May-2026 01:00 PM,02-Jun-2026 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",01/EE/2026-27,2026_UPIDC_1149835_30,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Lot_30_Silt Clearance of Kithoori Drain from Km. 0.000 to Km. 7.200,Lot_30_Silt Clearance of Kithoori Drain from Km. 0.000 to Km. 7.200,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,BARABANKI,225001.0,NA ,NA ,NA ,BARABANKI,No ,No,270.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6143027,BAIKUNTHLAL,26-May-2026 11:51 AM,Rejected-Finance,QUOTED RATE GRATER THAN L2,03-Jun-2026 03:09 PM,AOC,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6142993,M/S NARAYAN ENTERPRISES,26-May-2026 11:29 AM,Rejected-Technical,TECHNICAL BID NOT QUALIFIED,01-Jun-2026 08:23 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6142860,RAM PHER CONTRACTOR,26-May-2026 11:31 AM,Accepted-AOC,ACCEPTANCE OF TENDER,25-Jun-2026 07:52 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6141736,SHAILENDRA SINGH CONTRACTOR,25-May-2026 07:22 PM,Rejected-Technical,TECHNICAL BID NOT QUALIFIED,01-Jun-2026 08:23 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
