S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1.0,6090237.0,MAYA RAM CONTRACTOR,INR,"1,465,902.53",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1142116_1,"1313/RED/E-Tender(39)/2025-26, Dt. 23.03.2026",Gram Gorhiya No.-2 (Gullanpurwa) Mistri ke makan ke paad Damar Road se Prathmik Vidyalaya Gullanpurwa tak C.C. nirman karya-Kaisarganj_1,1,6078378,MAHADEV TRADERS,04-May-2026 11:49 PM,Rejected-Finance,High,15-May-2026 01:24 PM,26-May-2026,"INR 1,465,902.53",180.0,Sujit Kumar Sinha,16-Jun-2026 04:35 PM,1313_1.pdf (46.00 KB),Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,15-May-2026 01:24 PM,finsummary_2133143.pdf (44.16 KB),Technical,Technical bid open,Sujit Kumar Sinha,07-May-2026 03:42 PM,technical_2133143.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,13-May-2026 02:42 PM,14-May-2026 01:00 PM,techsummary_2133143.pdf (470.81 KB),Finance,Financial bid open,Sujit Kumar Sinha,14-May-2026 04:02 PM,finance_2133143.pdf,BOQ Comparative Chart,AOC,788.0,Nil,Nil,No,"24,700",No,fixed,,Nil,Nil,1.0,SBI Bank,27-Apr-2026 12:00 PM,07-May-2026 12:30 PM,27-Apr-2026 12:00 PM,06-May-2026 12:00 PM,NA ,NA ,27-Apr-2026 12:00 PM,06-May-2026 12:00 PM,14-May-2026 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1313/RED/E-Tender(39)/2025-26, Dt. 23.03.2026",2026_REDUP_1142116_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Gram Gorhiya No.-2 (Gullanpurwa) Mistri ke makan ke paad Damar Road se Prathmik Vidyalaya Gullanpurwa tak C.C. nirman karya-Kaisarganj_1,Gram Gorhiya No.-2 (Gullanpurwa) Mistri ke makan ke paad Damar Road se Prathmik Vidyalaya Gullanpurwa tak C.C. nirman karya-Kaisarganj_1,Please refer Tender documents. ,NA ,"12,35,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Engineer, R.E.D. Bahraich",No ,No,Executive Enginer,"Office of the Executive Engineer, R.E.D. Bahraich",1.0,Fee/PreQual/Technical,.pdf,Technical bid document,AOC
,,,,,,,,,2,6090237,MAYA RAM CONTRACTOR,05-May-2026 04:36 PM,Accepted-AOC,AOC,16-Jun-2026 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,3,6078310,Smt. Vandana Singh,04-May-2026 11:09 PM,Rejected-Finance,High,15-May-2026 01:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
