Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,20-Apr-2026 04:17 PM,20-Apr-2026 04:30 PM,techsummary_2085311.pdf (483.58 KB),27-May-2026,"INR 497,870",60.0,Sanjay kumar Tiwari,17-Jun-2026 08:23 AM,Scan_0015.pdf (561.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,20-Apr-2026 10:43 PM,finsummary_2085311.pdf (93.98 KB),Finance,FINANCIAL BID OPENED,Sanjay kumar Tiwari,20-Apr-2026 08:53 PM,,BOQ Comparative Chart,1,5994053,ANNANT TIWARI,22-Mar-2026 08:26 AM,Rejected-Finance,L3,20-Apr-2026 10:43 PM,1.0,5993988.0,m/s pradeep kumar pandey,INR,"497,870",Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_157,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.19 ME KURBAN ANSARI V VASHIR ANSARI KE GHAR SE HAJRA KHATOON V RAMESH VISHWKARMA KE GHAR SE ALI HUSAIN KE GHAR TAK C.C.ROAD V COVERD NALI NIRMAN KARYA,Technical,TECHNICAL BID OPENED,Jai Ram Yadav,18-Apr-2026 12:58 PM,,AOC,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,1.0,SBI Bank,WARD NO.19 ME KURBAN ANSARI V VASHIR ANSARI KE GHAR SE HAJRA KHATOON V RAMESH VISHWKARMA KE GHAR SE ALI HUSAIN KE GHAR TAK C.C.ROAD V COVERD NALI NIRMAN KARYA,WARD NO.19 ME KURBAN ANSARI V VASHIR ANSARI KE GHAR SE HAJRA KHATOON V RAMESH VISHWKARMA KE GHAR SE ALI HUSAIN KE GHAR TAK C.C.ROAD V COVERD NALI NIRMAN KARYA,Please refer Tender documents. ,NA ,"4,98,469",Civil Works,NA ,Tender,90.0,60.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,"49,847",No,fixed,,Nil,Nil,"1,088",Nil,Nil,No,EO NPP DEORIA,NPP DEORIA,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,20-Apr-2026 04:30 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_157,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2,5993988,m/s pradeep kumar pandey,22-Mar-2026 06:59 AM,Accepted-AOC,L1,17-Jun-2026 08:23 AM,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,3,5994030,M/S RAM BAHADUR CONTRACTOR,22-Mar-2026 07:27 AM,Rejected-Finance,L2,20-Apr-2026 10:43 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
