S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,5973159.0,M/S JITENDRA KUMAR YADAV,INR,"2,483,640",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,2026_REDUP_1123350_1,2104 date 17.02.2026,MOHALLA KRISHANPURI COLONY (NIKAT NIGAM COLONY) ME C.C. ROAD AND DAKKANDAR KE SATH NALI KA NIRMAN KARY,1,5973159,M/S JITENDRA KUMAR YADAV,14-Mar-2026 07:34 PM,Accepted-AOC,L1,09-Jun-2026 07:45 PM,09-Jun-2026,"INR 2,483,640",90.0,Puneet Kumar,09-Jun-2026 07:45 PM,K.pdf (121.00 KB),L1,EE,Internal,AE DAO,Puneet Kumar,09-Jun-2026 07:35 PM,finsummary_2092733.pdf (486.17 KB),Technical,open,Puneet Kumar,17-Mar-2026 07:31 PM,technical_2092733.pdf,EE,Internal,DAO AE,Puneet Kumar,25-Mar-2026 02:05 PM,27-Mar-2026 01:00 PM,techsummary_2092733.pdf (397.12 KB),Finance,open,Puneet Kumar,30-Mar-2026 06:31 PM,finance_2092733.pdf,BOQ Comparative Chart,AOC,MOHALLA KRISHANPURI COLONY (NIKAT NIGAM COLONY) ME C.C. ROAD AND DAKKANDAR KE SATH NALI KA NIRMAN KARY,MOHALLA KRISHANPURI COLONY (NIKAT NIGAM COLONY) ME C.C. ROAD AND DAKKANDAR KE SATH NALI KA NIRMAN KARY,Please refer Tender documents. ,NA ,"21,19,000",Civil Works,NA ,Tender,90.0,90.0,E.E. R.E.D. GHAZIPUR,233001.0,NA ,NA ,NA ,OFFICE E.E.R.E.D. GHAZIPUR,No ,No,E.E. R.E.D. GHAZIPUR,OFFICE E.E. R.E.D. GHAZIPUR,10-Mar-2026 03:30 PM,17-Mar-2026 12:30 PM,10-Mar-2026 03:30 PM,17-Mar-2026 12:00 PM,NA ,NA ,10-Mar-2026 03:30 PM,17-Mar-2026 12:00 PM,27-Mar-2026 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,2104 date 17.02.2026,2026_REDUP_1123350_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"42,380",Yes,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,fee and document,1.0,SBI Bank,"2,860",Nil,Nil,No,AOC
,,,,,,,,,2,5973200,M/S R.P.Traders,14-Mar-2026 07:43 PM,Rejected-Finance,L2,09-Jun-2026 07:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,AOC
