EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"1,49,667",No,percentage,10.0%,Nil,Nil,"1,298",Nil,Nil,No,Saharanpur Municipal Corporation Saharanpur UP,5836 B,2026_NNSAH_1114725_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,16-Apr-2026 05:10 PM,1.0,SBI Bank,1.0,Construction of nali and side patri interloking tiles from sejpal fauji house to shiv temple and pradeep kashay house for shanti nagar mohazzampura at wrad no. 01,Date,,chief engineer,chief engineer,Construction of nali and side patri interloking tiles from sejpal fauji house to shiv temple and pradeep kashay house for shanti nagar mohazzampura at wrad no. 01,Construction of nali and side patri interloking tiles from sejpal fauji house to shiv temple and pradeep kashay house for shanti nagar mohazzampura at wrad no. 01,Please refer Tender documents. ,NA ,"14,96,670",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nirman vibhag,No ,No,AOC,Finance,Admitted,Sandeep kumar Misra,17-Apr-2026 11:16 AM,finance_2067431.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Madan Pal,16-Apr-2026 05:07 PM,16-Apr-2026 05:10 PM,techsummary_2067431.pdf (22.86 KB),Technical,Admitted,Madan Pal,15-Mar-2026 12:23 PM,technical_2067431.pdf,MADANPAL,Internal,,Madan Pal,01-Jun-2026 03:42 PM,finsummary_2067431.pdf (99.31 KB),01-Jun-2026,"INR 1,489,036.98",30.0,Madan Pal,01-Jun-2026 03:44 PM,techhh.pdf (99.00 KB),1,5932523,Manoj Kumar Contractor,26-Feb-2026 06:46 PM,Rejected-AOC,L3,01-Jun-2026 03:44 PM,1.0,5933217.0,RADHE RADHE ENTERPRISES,INR,"1,489,036.98",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114725_1,5836 B,Construction of nali and side patri interloking tiles from sejpal fauji house to shiv temple and pradeep kashay house for shanti nagar mohazzampura at wrad no. 01,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5934166,"M/S COSMIC POWER,",26-Feb-2026 06:24 PM,Rejected-AOC,L2,01-Jun-2026 03:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5933217,RADHE RADHE ENTERPRISES,26-Feb-2026 05:38 PM,Accepted-AOC,L1,01-Jun-2026 03:44 PM,,,,,,,,,,AOC
