Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"1,994",Nagar Palika Parishad,Lakhimpur,No,Construction work of drain and CC road from Brijesh Chandra Gupta house in Mohalla Bahadur Nagar to Ruchi Vikram Villa via Neeraj Verma house.,Construction work of drain and CC road from Brijesh Chandra Gupta house in Mohalla Bahadur Nagar to Ruchi Vikram Villa via Neeraj Verma house.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,180.0,60.0,LAKHIMPUR,262701.0,NA ,NA ,NA ,Office Nagar Palika Parishad Lakhimpur,No ,No,1.0,RTGS - RTGS Payment,Directorate of Local Bodies UP||Nagar Palika Parishad Lakhimpur Lakhimpur,232/JANNIRMAN/MBL/2026-27 DATED 04.05.2026,2026_DOLBU_1146095_34,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,11-May-2026 09:00 AM,22-May-2026 05:00 PM,11-May-2026 09:00 AM,21-May-2026 12:00 PM,NA ,NA ,11-May-2026 09:00 AM,21-May-2026 12:00 PM,02-Jun-2026 12:00 PM,"1,43,235",No,fixed,,Nagar Palika Parishad,Lakhimpur,Executive Officer,Office Nagar Palika Parishad Lakhimpur,1,Fee/PreQual/Technical,.pdf,Technical,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Lakhimpur Lakhimpur,2026_DOLBU_1146095_34,232/JANNIRMAN/MBL/2026-27 DATED 04.05.2026,Construction work of drain and CC road from Brijesh Chandra Gupta house in Mohalla Bahadur Nagar to Ruchi Vikram Villa via Neeraj Verma house.,1,6133114,M/S DIVYA ENTERPRISES,21-May-2026 10:50 AM,Rejected-Finance,Highest Amount,24-Jun-2026 02:08 PM,1.0,6132900.0,RUBI ENTERPRISES,INR,"1,690,174.87",sanjay kumar,Internal,,Sanjay Kumar,24-Jun-2026 02:08 PM,finsummary_2145612.pdf (269.31 KB),Finance,Bid opening summary,Samra Saeed,02-Jun-2026 06:03 PM,,BOQ Comparative Chart,Technical,Bid opening summary,Sanjay Kumar,02-Jun-2026 11:17 AM,,24-Jun-2026,"INR 1,690,174.87",60.0,Sanjay Kumar,24-Jun-2026 02:45 PM,AOC34.pdf (312.00 KB),sanjay kumar,Internal,,Sanjay Kumar,02-Jun-2026 11:53 AM,02-Jun-2026 12:00 PM,techsummary_2145612.pdf (172.50 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,AOC,,,,,2,6132900,RUBI ENTERPRISES,21-May-2026 08:58 AM,Accepted-AOC,Lowest Amount,24-Jun-2026 02:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
