Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
10-Jun-2026,"INR 208,872.6",60.0,Bhaskar Mishra,16-Jun-2026 11:23 AM,LOI8.pdf (793.00 KB),Total Contract Value Rs. 208872.60,1.0,6163523.0,Dhriti Enterprizes,INR,"208,872.6",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2026_SCIDC_1154813_1,182-8/E.E. BLY/E-Tender/BLY/2026-27 Dt. 27.05.2026,Construction of C.C. Road and Drain Work at Vill. Balliya in Main road to Nanhe Lal Gupta Godam (Vidhayak Nidhi),1,6163523,Dhriti Enterprizes,03-Jun-2026 03:44 AM,Accepted-AOC,Ist Lowest Rate,16-Jun-2026 11:23 AM,Finance,Financial Bid Opening Summary,Charan Singh Arya,10-Jun-2026 02:48 PM,finance_2163260.pdf,BOQ Comparative Chart,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,09-Jun-2026 10:38 AM,09-Jun-2026 11:00 AM,techsummary_2163260.pdf (282.44 KB),Technical,Technical Bid Opening Summary,Charan Singh Arya,08-Jun-2026 05:17 PM,technical_2163260.pdf,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,10-Jun-2026 04:17 PM,finsummary_2163260.pdf (757.98 KB),AOC,531.0,EE UPSCIDCO,BAREILLY,No,"4,200",No,fixed,,EE UPSCIDCO,BAREILLY,27-May-2026 06:55 PM,03-Jun-2026 02:00 PM,27-May-2026 06:55 PM,03-Jun-2026 01:00 PM,NA ,NA ,27-May-2026 06:55 PM,03-Jun-2026 01:00 PM,09-Jun-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,182-8/E.E. BLY/E-Tender/BLY/2026-27 Dt. 27.05.2026,2026_SCIDC_1154813_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee EMD and BOQ",Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly",1.0,RTGS - RTGS Payment,Construction of C.C. Road and Drain Work at Vill. Balliya in Main road to Nanhe Lal Gupta Godam (Vidhayak Nidhi),Construction of C.C. Road and Drain Work at Vill. Balliya in Main road to Nanhe Lal Gupta Godam (Vidhayak Nidhi),Construction of C.C. Road and Drain Work at Vill. Balliya in Main road to Nanhe Lal Gupta Godam (Vidhayak Nidhi) ,NA ,"2,08,998",Civil Works - Roads,Const. of CC Road and Drain Work at Vill. Balliya ,Tender,90.0,60.0,Bareilly,243001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,AOC
,,,,,,,,,,,,,,,,2,6163572,Syed Construction,03-Jun-2026 05:13 AM,Rejected-AOC,IInd Lowest Rate,16-Jun-2026 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,AOC
