Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Executive Engineer,"Executive Engineer, Bandhi Division, Varunapuram Sinchai Colony, Sigra, Varanasi","2,360",Nil,Nil,No,12-May-2026 10:00 AM,18-May-2026 03:00 PM,12-May-2026 10:00 AM,18-May-2026 02:00 PM,NA ,NA ,12-May-2026 10:00 AM,18-May-2026 02:00 PM,27-May-2026 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",04/EE/BDV/2026-27,2026_UPIDC_1147578_22,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"10,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Tender Notice,Correcting Internal section of Khuruhaja Drain from Km. 0.000 to Km. 5.00 in Chandauli Block District-Chandauli,Correcting Internal section of Khuruhaja Drain from Km. 0.000 to Km. 5.00 in Chandauli Block District-Chandauli,Please refer Tender documents. ,NA ,"4,77,000",Civil Works,NA ,Tender,90.0,20.0,Chandauli,232104.0,NA ,NA ,NA ,"Executive Engineer, Bandhi Division, Varanasi",No ,No,1.0,SBI Bank,AOC,1.0,6122050.0,ARUN KUMAR PANDEY,INR,"314,353.6",Shri Suresh Chandra Azad,Internal,"Shri Sudhir Kumar Pal, E.E., G.C.D.B, Shri Manoj Kumar, DAO, BDV",SURESH CHANDRA AZAD,03-Jun-2026 01:40 PM,finsummary_2147029.pdf (360.15 KB),Finance,Bid opening summary,SURESH CHANDRA AZAD,03-Jun-2026 01:32 PM,finance_2147029.pdf,BOQ Comparative Chart,1,6122050,ARUN KUMAR PANDEY,17-May-2026 03:03 PM,Accepted-AOC,L1,26-Jun-2026 08:31 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",2026_UPIDC_1147578_22,04/EE/BDV/2026-27,Correcting Internal section of Khuruhaja Drain from Km. 0.000 to Km. 5.00 in Chandauli Block District-Chandauli,"Shri Suresh Chandra Azad, E.E., BDV",Internal,"Shri Sudhir Kumar Pal, E.E., G.C.D, Bhadohi, Shri Monoj Komar, DAO, BDV",SURESH CHANDRA AZAD,26-May-2026 07:08 PM,27-May-2026 10:00 AM,techsummary_2147029.pdf (403.07 KB),05-Jun-2026,"INR 314,353.6",20.0,SURESH CHANDRA AZAD,26-Jun-2026 08:31 AM,lot22.pdf (456.00 KB),L1,Technical,Bid opening summary,SURESH CHANDRA AZAD,26-May-2026 03:23 PM,technical_2147029.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,6122143,M/S RISHABH SINGH,17-May-2026 04:34 PM,Rejected-Finance,L2,03-Jun-2026 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
