Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
29-May-2026,"INR 5,957,952",300.0,Shiva nand Dubey,05-Jun-2026 02:26 PM,LOIhathehi.pdf (280.00 KB),AOC,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kanpur,2026_SCIDC_1143296_1,56/E.E./TENDER/KNP/2026-27 DT 27.04.26,"Construction of Community Center Hall Hathehi at Block Patara ,Ghatampur Kanpur Nagar",1.0,6098011.0,OM BUILDERS,INR,"5,957,952",1,6097413,MOHIT CONSTRUCTION,08-May-2026 12:46 AM,Rejected-Finance,L2,27-May-2026 12:40 PM,Technical,Technical,Shiva nand Dubey,11-May-2026 11:16 AM,technical_2135578.pdf,Executive Engineer,Internal,,Shiva nand Dubey,27-May-2026 12:40 PM,finsummary_2135578.pdf (1384.97 KB),Finance,Financial,Shiva nand Dubey,27-May-2026 12:13 PM,finance_2135578.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Shiva nand Dubey,11-May-2026 11:18 AM,11-May-2026 11:30 AM,techsummary_2135578.pdf (334.43 KB),AOC,28-Apr-2026 06:10 PM,08-May-2026 04:00 PM,28-Apr-2026 06:10 PM,08-May-2026 02:00 PM,NA ,NA ,28-Apr-2026 06:10 PM,08-May-2026 02:00 PM,11-May-2026 11:30 AM,1,Fee/PreQual/Technical,.pdf,Tender fee and Earnest money receipt with prequalification bid and documents,1.0,RTGS - RTGS Payment,"2,360",UPSCIDCO LTD,KANPUR,No,"Construction of Community Center Hall Hathehi at Block Patara ,Ghatampur Kanpur Nagar","Construction of Community Center Hall Hathehi at Block Patara ,Ghatampur Kanpur Nagar",Please refer Tender documents. ,NA ,,Civil Works - Buildings,as per tender ,Tender,90.0,300.0,Patara Kanpur,209308.0,NA ,NA ,NA ,Kanpur,No ,No,"1,21,000",No,fixed,,UPSCIDCO LTD,KANPUR,"Babu Ram,Executive Engineer",Near Girls Hostel Indira Nagar Kalyanpur Kanpur,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kanpur,56/E.E./TENDER/KNP/2026-27 DT 27.04.26,2026_SCIDC_1143296_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,,,,,,,,2,6098011,OM BUILDERS,08-May-2026 10:55 AM,Accepted-AOC,L1,05-Jun-2026 02:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
