Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,20-Apr-2026 04:58 PM,20-Apr-2026 05:00 PM,techsummary_2085550.pdf (518.91 KB),Finance,FINANCIAL BID OPENED,Jai Ram Yadav,20-Apr-2026 05:24 PM,,BOQ Comparative Chart,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,20-Apr-2026 05:33 PM,finsummary_2085550.pdf (90.41 KB),08-Jun-2026,"INR 1,290,809.17",90.0,Sanjay kumar Tiwari,09-Jun-2026 07:51 AM,ffff.pdf (25.00 KB),1,5994965,HARENDRA SINGH,24-Mar-2026 04:42 AM,Rejected-Finance,L3,20-Apr-2026 05:33 PM,Technical,TECHNICAL BID OPENED,Jai Ram Yadav,20-Apr-2026 04:55 PM,,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_230,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.28 ME VIJYA NAND PANDEY KE GHAR SE BABLU YADAV V SANTOSH KE GHAR HOTE HUYE VIKRANT PANDEY URF RAJA KE GHAR TAK MITTI KHADANJA KARYA,1.0,5994932.0,M/S DIWAKAR PANDEY,INR,"1,290,809.17",AOC,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,20-Apr-2026 05:00 PM,WARD NO.28 ME VIJYA NAND PANDEY KE GHAR SE BABLU YADAV V SANTOSH KE GHAR HOTE HUYE VIKRANT PANDEY URF RAJA KE GHAR TAK MITTI KHADANJA KARYA,WARD NO.28 ME VIJYA NAND PANDEY KE GHAR SE BABLU YADAV V SANTOSH KE GHAR HOTE HUYE VIKRANT PANDEY URF RAJA KE GHAR TAK MITTI KHADANJA KARYA,Please refer Tender documents. ,NA ,"12,92,360",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,"1,29,236",No,fixed,,Nil,Nil,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_230,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"2,025",Nil,Nil,No,EO NPP DEORIA,NPP DEORIA,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2,5994952,M/S DILIP NATH TRIPATHI THEKEDAR,24-Mar-2026 03:34 AM,Rejected-Finance,L2,20-Apr-2026 05:33 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,3,5994932,M/S DIWAKAR PANDEY,24-Mar-2026 05:22 AM,Accepted-AOC,L1,09-Jun-2026 07:51 AM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
