EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"1,41,953",No,fixed,,Nil,Nil,"WARD NO.15 ME PRAJAPATI KE MAKAN SE SANDEEP MISHRA KE MAKAN HOTE HUYE NAND PALACE WALE ROAD TAK MITTI KHADNJA , SIDEWALL V NALI NIRMAN KARYA","WARD NO.15 ME PRAJAPATI KE MAKAN SE SANDEEP MISHRA KE MAKAN HOTE HUYE NAND PALACE WALE ROAD TAK MITTI KHADNJA , SIDEWALL V NALI NIRMAN KARYA",Please refer Tender documents. ,NA ,"14,19,531",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,13-Apr-2026 06:00 PM,"2,176",Nil,Nil,No,EO NPP DEORIA,NPP DEORIA,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_114,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1,5995130,HARENDRA SINGH,23-Mar-2026 08:50 AM,Rejected-Finance,L3,13-Apr-2026 09:36 PM,1.0,5995119.0,M/S SWETANK FOUNDATION,INR,"1,416,408",Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_114,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,"WARD NO.15 ME PRAJAPATI KE MAKAN SE SANDEEP MISHRA KE MAKAN HOTE HUYE NAND PALACE WALE ROAD TAK MITTI KHADNJA , SIDEWALL V NALI NIRMAN KARYA",Technical,TECHNICAL BID OPENED,Poo Ja,13-Apr-2026 03:09 PM,,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Poo Ja,13-Apr-2026 05:33 PM,13-Apr-2026 06:00 PM,techsummary_2084428.pdf (470.62 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Poo Ja,13-Apr-2026 09:36 PM,finsummary_2084428.pdf (89.83 KB),27-May-2026,"INR 1,416,408",90.0,Sanjay kumar Tiwari,09-Jun-2026 05:28 PM,Scan_0018.pdf (566.00 KB),Finance,FINANCIAL BID OPENED,Jai Ram Yadav,13-Apr-2026 08:23 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5995125,M/S DILIP NATH TRIPATHI THEKEDAR,23-Mar-2026 08:38 AM,Rejected-Finance,L2,13-Apr-2026 09:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5995119,M/S SWETANK FOUNDATION,23-Mar-2026 08:26 AM,Accepted-AOC,L1,09-Jun-2026 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
