Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Document,EE RED Meerut,EE RED Division vikas bhawan collectorate Meerut,"20,000",No,fixed,,Nil,Nil,Chandsara mai santram ke makan se tanki tak or satpal ke makan se satpal ke khet tak CC road work,Chandsara mai santram ke makan se tanki tak or satpal ke makan se satpal ke khet tak CC road work,Please refer Tender documents. ,NA ,"9,59,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250001.0,NA ,NA ,NA ,EE RED Meerut,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2494/RED/2025-26/dt-10-02-26,2026_REDUP_1128965_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,856.0,Nil,Nil,No,24-Mar-2026 10:00 AM,30-Mar-2026 01:00 PM,24-Mar-2026 10:00 AM,30-Mar-2026 12:00 PM,NA ,NA ,24-Mar-2026 10:00 AM,30-Mar-2026 12:00 PM,02-Apr-2026 01:00 PM,1.0,SBI Bank,AOC,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,06-Jun-2026 04:18 PM,finsummary_2105887.pdf (398.95 KB),Technical,technical,SHUBHAM PARLE,31-Mar-2026 04:56 PM,technical_2105887.pdf,EE RED MEERUT,Internal,01-EE RED MEERUT 02-AE RED MEERUT 03-DAO RED MEERUT,SHUBHAM PARLE,31-Mar-2026 06:12 PM,02-Apr-2026 01:00 PM,techsummary_2105887.pdf (293.31 KB),Finance,finance bid open,SHUBHAM PARLE,06-Jun-2026 04:15 PM,finance_2105887.pdf,BOQ Comparative Chart,1.0,6009254.0,HARSHIT GOEL,INR,"953,768.77",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1128965_2,2494/RED/2025-26/dt-10-02-26,Chandsara mai santram ke makan se tanki tak or satpal ke makan se satpal ke khet tak CC road work,1,6009295,ASHOK KUMAR VAISH,26-Mar-2026 11:50 AM,Rejected-Finance,L2 bidder,06-Jun-2026 04:18 PM,06-Jun-2026,"INR 953,768.77",90.0,SHUBHAM PARLE,06-Jun-2026 04:20 PM,bond.pdf (314.00 KB),Bond with Harshit Goel,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6009254,HARSHIT GOEL,26-Mar-2026 12:19 PM,Accepted-AOC,L1 Bidder,06-Jun-2026 04:21 PM,,,,,,,,AOC
