Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
EARTH WORK IN CLEARANCE OF CHANDIGAHANA Ist DRAIN FROM KM. 0.000 TO KM. 2.000,EARTH WORK IN CLEARANCE OF CHANDIGAHANA Ist DRAIN FROM KM. 0.000 TO KM. 2.000,Please refer Tender documents. ,NA ,"1,03,000",Civil Works,NA ,Tender,90.0,10.0,ASSISTANT ENGINEER IV SSK36 JAUNPUR,222002.0,NA ,NA ,NA ,ASSISTANT ENGINEER IV SSK36 JAUNPUR,No ,No,679.0,Nil,Nil,No,ASSISTANT ENGINEER IV SSK36 JAUNPUR,ASSISTANT ENGINEER IV SSK36 JAUNPUR,"2,060",Yes,fixed,,Nil,Nil,1.0,SBI Bank,23-May-2026 11:00 AM,30-May-2026 02:00 PM,23-May-2026 11:00 AM,30-May-2026 01:00 PM,NA ,NA ,23-May-2026 11:00 AM,30-May-2026 01:00 PM,01-Jun-2026 09:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD - 36 Jaunpur",01/AEIV/2026-27 Lot 13,2026_UPIDC_1151531_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical,AOC,NARSINGH RAM,Internal,,Narsingh Ram,31-May-2026 03:51 PM,01-Jun-2026 09:00 AM,techsummary_2156903.pdf (196.12 KB),Finance,ok,Narsingh Ram,30-Jun-2026 11:52 AM,,BOQ Comparative Chart,NARSINGH RAM,Internal,,Narsingh Ram,30-Jun-2026 11:56 AM,finsummary_2156903.pdf (199.71 KB),Technical,ok,Narsingh Ram,31-May-2026 03:02 PM,technical_2156903.pdf,1,6152738,KAMAL NARAYAN SINGH,29-May-2026 08:23 PM,Rejected-Finance,L3,30-Jun-2026 11:56 AM,1.0,6152397.0,SUSHIL KUMAR SINGH,INR,"54,984","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD - 36 Jaunpur",2026_UPIDC_1151531_1,01/AEIV/2026-27 Lot 13,EARTH WORK IN CLEARANCE OF CHANDIGAHANA Ist DRAIN FROM KM. 0.000 TO KM. 2.000,30-Jun-2026,"INR 54,984",10.0,Narsingh Ram,30-Jun-2026 11:58 AM,13.pdf (388.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6152079,mr ansh construction,29-May-2026 06:05 PM,Rejected-Finance,L2,30-Jun-2026 11:56 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6152397,SUSHIL KUMAR SINGH,29-May-2026 06:40 PM,Accepted-AOC,l1,30-Jun-2026 11:58 AM,,,,,,,,,,,,,,,,AOC
