EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"53,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,2026_REDUP_1142669_34,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,27-Apr-2026 06:20 PM,04-May-2026 12:30 PM,27-Apr-2026 06:20 PM,04-May-2026 12:00 PM,NA ,NA ,27-Apr-2026 06:20 PM,04-May-2026 12:00 PM,20-May-2026 03:10 PM,Er Narendra Chaudhary,Vikas Bhawan Unnao,"2,384",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Vikas Khand Nawabganj me Raipur Khalamau me Hanuman Minder se Sunil Nayi ke Ghar hote huwe Puliya Ki Traraf Interlocking ka karye.,Vikas Khand Nawabganj me Raipur Khalamau me Hanuman Minder se Sunil Nayi ke Ghar hote huwe Puliya Ki Traraf Interlocking ka karye.,Plz Refer Doc ,NA ,"26,41,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED OFFICE UNNAO,No ,No,1.0,SBI Bank,AOC,1.0,6083888.0,M/s Shivendra Pratap Singh,INR,"2,621,570.07",Er Narendra Chaudhry,Internal,,Narendra chaudhary,20-Jun-2026 03:58 PM,finsummary_2134408.pdf (889.78 KB),Finance,Summary,Narendra chaudhary,20-Jun-2026 03:56 PM,finance_2134408.pdf,BOQ Comparative Chart,1,6083878,M/S MANEESH KUMAR SINGH,03-May-2026 03:20 AM,Rejected-AOC,l2,20-Jun-2026 04:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1142669_34,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,Vikas Khand Nawabganj me Raipur Khalamau me Hanuman Minder se Sunil Nayi ke Ghar hote huwe Puliya Ki Traraf Interlocking ka karye.,Er Narendra Chaudhry,Internal,,Surendra Yadav,20-May-2026 03:07 PM,20-May-2026 03:10 PM,techsummary_2134408.pdf (485.82 KB),20-Jun-2026,"INR 2,621,570.07",90.0,Narendra chaudhary,20-Jun-2026 04:00 PM,Raipur0006.pdf (890.00 KB),l1,Technical,Summary,Surendra Yadav,20-May-2026 03:04 PM,technical_2134408.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,6083888,M/s Shivendra Pratap Singh,03-May-2026 07:43 PM,Accepted-AOC,l1,20-Jun-2026 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
