Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Directorate of Local Bodies UP||Aligarh Municipal Corporation,ZONE(4)/NNA/2025-26,2026_DOLBU_1112708_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Offline,No,No,No,"11,800",AO,ALIGARH,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"4,12,000",No,fixed,,AO,ALIGARH,05-Feb-2026 04:00 PM,23-Feb-2026 04:00 PM,05-Feb-2026 04:00 PM,23-Feb-2026 02:00 PM,NA ,NA ,05-Feb-2026 04:00 PM,23-Feb-2026 02:00 PM,28-Feb-2026 05:30 PM,NALA CLEANING,NALA CLEANING,Please refer Tender documents. ,NA ,"1,37,19,912",Miscellaneous Services,NA ,Tender,90.0,365.0,ALIGARH,202001.0,NA ,NA ,NA ,ALIGARH,No ,No,1.0,RTGS - RTGS Payment,NSA,ALIGARH,AOC,ce,Internal,ee,Danish Haider Naqvi,28-Feb-2026 05:27 PM,28-Feb-2026 05:30 PM,techsummary_2058446.pdf (193.41 KB),Finance,ok,Rajesh Kumar,25-Jun-2026 11:58 AM,,BOQ Comparative Chart,ce,Internal,ee,Rajesh Kumar,25-Jun-2026 12:44 PM,finsummary_2058446.pdf (444.24 KB),Technical,all documents complete,Danish Haider Naqvi,28-Feb-2026 05:23 PM,technical_2058446.pdf,1,5912897,JAI MAA VINDHYAVASINI CONTRACTOR AND LABOUR SUPPLIERS,23-Feb-2026 09:41 AM,Rejected-Finance,ok,25-Jun-2026 12:44 PM,1.0,5893340.0,M/S S S RAJ,INR,"10,486,128.74",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1112708_1,ZONE(4)/NNA/2025-26,NALA CLEANING,25-Jun-2026,"INR 10,486,128.74",365.0,Rajesh Kumar,25-Jun-2026 12:46 PM,SSRaj_.pdf (444.00 KB),ok,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5907659,M/S MAA VAISHNO TRADERS,21-Feb-2026 08:16 PM,Rejected-Finance,ok,25-Jun-2026 12:44 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5893340,M/S S S RAJ,23-Feb-2026 11:15 AM,Accepted-AOC,ok,25-Jun-2026 12:46 PM,,,,,,,,,,,,,,,,,AOC
