S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,27-Jan-2026 03:00 PM,03-Feb-2026 11:00 AM,27-Jan-2026 03:00 PM,02-Feb-2026 11:00 AM,NA ,NA ,27-Jan-2026 03:00 PM,02-Feb-2026 11:00 AM,24-Feb-2026 04:00 PM,C.E. CIVIL,NNMV,"99,983",No,percentage,10.0%,Nil,Nil,WORK NO. 36 OUT OF 63 WORKS.,AS PER NIT,Please refer Tender documents. ,NA ,"9,99,825",Civil Works,NA ,Tender,90.0,60.0,NNMV,281001.0,NA ,NA ,NA ,NNMV,No ,No,Directorate of Local Bodies UP||Mathura Municipal Corporation,NNMV/NIRMAN/80/01-63,2026_DOLBU_1109035_36,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,710.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCS,AOC,Directorate of Local Bodies UP||Mathura Municipal Corporation,2026_DOLBU_1109035_36,NNMV/NIRMAN/80/01-63,WORK NO. 36 OUT OF 63 WORKS.,1,5835774,Kalpaarav Construction,01-Feb-2026 02:30 PM,Rejected-Finance,NOT L1,13-Mar-2026 04:25 PM,Finance,4b,Office Representative-3,25-Feb-2026 12:59 PM,,BOQ Comparative Chart,C.E. CIVIL,Internal,,Office Representative-2,13-Mar-2026 04:25 PM,finsummary_2048116.pdf (127.02 KB),1.0,5837312.0,KARSHNI CONSTRUCTION,INR,"824,955.61",C.E. CIVIL,Internal,,Office Representative-2,23-Feb-2026 03:42 PM,24-Feb-2026 04:00 PM,techsummary_2048116.pdf (489.81 KB),Technical,5bids,Office Representative-3,06-Feb-2026 04:32 PM,,08-Jun-2026,"INR 824,955.61",60.0,Office Representative-3,08-Jun-2026 04:25 PM,3663.pdf (472.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,2,5837312,KARSHNI CONSTRUCTION,02-Feb-2026 10:31 AM,Accepted-AOC,L1,08-Jun-2026 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5836189,KUNAL ENTERPRISE,01-Feb-2026 06:34 PM,Rejected-Technical,NOT QUALIFIED,23-Feb-2026 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5835707,NASIR KHAN,01-Feb-2026 02:04 PM,Rejected-Finance,NOT L1,13-Mar-2026 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5836909,s and s group,01-Feb-2026 11:33 PM,Rejected-Finance,NOT L1,13-Mar-2026 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
