Cover No,Cover,Document Type,Description,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1,DD - Demand Draft,30-May-2026 10:00 AM,15-Jun-2026 12:30 PM,30-May-2026 10:00 AM,13-Jun-2026 05:00 PM,NA ,NA ,30-May-2026 10:00 AM,13-Jun-2026 05:00 PM,17-Jun-2026 05:00 PM,duhimunsi mein chandrashekhar master ke ghar se pyarachand sahni ke ghar hote hue shivji donctor ke ghar tak jig jag interlanking an naali uchhikaran karya (60.00 meter),duhimunsi mein chandrashekhar master ke ghar se pyarachand sahni ke ghar hote hue shivji donctor ke ghar tak jig jag interlanking an naali uchhikaran karya (60.00 meter),NIT ,NA ,"2,59,000",Civil Works,NA ,Tender,90.0,90.0,KP BANSDIH,277202.0,NA ,NA ,NA ,BDO OFFICE BANSDIH,No ,No,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Bansdih,234 Date 27-05-2026 Lot no 8,2026_RDUP_1155383_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,000",BDO BANSDIH,BANSDIH,No,BDO BANSDIH,BDO OFFICE BANSDIH,"5,180",No,fixed,,BDO BANSDIH,BANSDIH,AOC,1.0,6192559.0,MAA ENTERPRISES,13-Jun-2026 04:55 PM,Rejected-AOC,L3,19-Jun-2026 12:14 PM,18-Jun-2026,"INR 258,792.8",90.0,MANOJ KUMAR SHARMA,19-Jun-2026 12:14 PM,8.pdf (60.00 KB),AOC,Finance,Bid Opening Summary,MANOJ KUMAR SHARMA,18-Jun-2026 01:45 PM,,BOQ Comparative Chart,"MANOJ KUMAR SHARMA, BDO POOJA YADAV, JE RED, AKHILESH KUMAR SINGH, ACCOUNTANT",Internal,"MANOJ KUMAR SHARMA, BDO POOJA YADAV, JE RED, AKHILESH KUMAR SINGH, ACCOUNTANT",MANOJ KUMAR SHARMA,17-Jun-2026 04:32 PM,17-Jun-2026 05:00 PM,techsummary_2164356.pdf (213.28 KB),"MANOJ KUMAR SHARMA, BDO POOJA YADAV, JE RED, AKHILESH KUMAR SINGH, ACCOUNTANT",Internal,"MANOJ KUMAR SHARMA, BDO POOJA YADAV, JE RED, AKHILESH KUMAR SINGH, ACCOUNTANT",MANOJ KUMAR SHARMA,18-Jun-2026 08:15 PM,finsummary_2164356.pdf (213.28 KB),Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Bansdih,2026_RDUP_1155383_1,234 Date 27-05-2026 Lot no 8,duhimunsi mein chandrashekhar master ke ghar se pyarachand sahni ke ghar hote hue shivji donctor ke ghar tak jig jag interlanking an naali uchhikaran karya (60.00 meter),Technical,Bid Opening Summary,MANOJ KUMAR SHARMA,15-Jun-2026 06:07 PM,,1.0,6192189.0,SHREYANSH SINGH,INR,"258,792.8",AOC
2.0,Finance,.xls,Finance,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,6192378.0,SHEKHAR ENTERPRISES,13-Jun-2026 04:18 PM,Rejected-AOC,L2,19-Jun-2026 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,6192189.0,SHREYANSH SINGH,13-Jun-2026 03:11 PM,Accepted-AOC,L1,19-Jun-2026 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
