Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
10-Jun-2026,"INR 1,047,664",90.0,DEEPAK SINGH,30-Jun-2026 06:34 PM,bondcopy.pdf (1110.00 KB),tender cost without gst,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE RAEBARELI,2026_REDUP_1136494_1,33/EE/RED/RBLDT06.04.2026,NTPC GRAM PANCHAYAT RAIPUR MAI PANCHAYAT BHAWAN MARAMAT KARYA-ROHANIYA,1.0,6062484.0,Shikhar Enterprises,INR,"1,047,664",1,6063151,JMD ENTERPRISES,22-Apr-2026 04:22 PM,Rejected-Finance,FINANCALLY DISQUALIFIED,02-May-2026 05:05 PM,Technical,technical,Neelabh Krishna,23-Apr-2026 01:27 PM,,EERED RBL,Internal,EE AE DAO RED RBL,Neelabh Krishna,02-May-2026 05:05 PM,finsummary_2122281.pdf (218.96 KB),Finance,Financial,Neelabh Krishna,29-Apr-2026 03:41 PM,,BOQ Comparative Chart,EERED RBL,Internal,EE DAO AE RED RBL,DEEPAK SINGH,23-Apr-2026 04:48 PM,29-Apr-2026 12:30 PM,techsummary_2122281.pdf (103.84 KB),AOC,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,SBDNIT,EERED RBL,SONIA NAGAR RBL,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE RAEBARELI,33/EE/RED/RBLDT06.04.2026,2026_REDUP_1136494_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,17-Apr-2026 09:00 AM,23-Apr-2026 12:30 PM,17-Apr-2026 09:00 AM,23-Apr-2026 12:00 PM,NA ,NA ,17-Apr-2026 09:00 AM,23-Apr-2026 12:00 PM,29-Apr-2026 12:30 PM,"21,405",Yes,fixed,,Nil,Nil,250.0,Nil,Nil,No,NTPC GRAM PANCHAYAT RAIPUR MAI PANCHAYAT BHAWAN MARAMAT KARYA-ROHANIYA,NTPC GRAM PANCHAYAT RAIPUR MAI PANCHAYAT BHAWAN MARAMAT KARYA-ROHANIYA,Please refer Tender documents. ,NA ,"10,71,000",Civil Works - Others,NA ,Tender,90.0,90.0,ROHANIYA,229001.0,NA ,NA ,NA ,EERED RBL,No ,No,AOC
,,,,,,,,,,,,,,,,2,6062484,Shikhar Enterprises,22-Apr-2026 03:56 PM,Accepted-AOC,AOC,30-Jun-2026 06:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
