S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,6105016.0,BALAJI ENGINEERS,INR,"3,847,487",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,2026_UPPRC_1142768_1,10/PCL/GM/Zone-6/Noida/2026-27 Dt 25.4.2026,Construction work of Drinking Water Facility and Multipurpose Hall at Govt. High Shcool Mundali in District Meerut,1,6105016,BALAJI ENGINEERS,11-May-2026 12:12 PM,Accepted-AOC,First Lowest,19-Jun-2026 06:02 PM,19-Jun-2026,"INR 3,847,487",240.0,Karmendra Kumar Agrawal,19-Jun-2026 06:02 PM,DOSMUN.pdf (524.00 KB),"Rs. 45,40,034.00 with GST",General Manager Zone-6 Noida,Internal,Project Manager Unit 33 Meerut Project Manager Unit 26 Saharanpur Accountant Unit 33 Meerut,Karmendra Kumar Agrawal,16-Jun-2026 12:43 PM,finsummary_2134120.pdf (1642.86 KB),Technical,Three Bids are received. Two Bids are found Technically qualified,Karmendra Kumar Agrawal,03-Jun-2026 06:57 PM,technical_2134120.pdf,General Manager Zone-6 Noida,Internal,Project Manager Unit 33 Meerut Project Manager Unit 26 Saharanpur Accountant Unit 33 Meerut,Karmendra Kumar Agrawal,03-Jun-2026 07:00 PM,05-Jun-2026 03:00 PM,techsummary_2134120.pdf (1642.86 KB),Finance,Technically Qualified bidders bids opened. Out of them M/s BALAJI ENGINEERS Bid is First Lowest of amount Rupees 3847487.344,Karmendra Kumar Agrawal,16-Jun-2026 12:40 PM,finance_2134120.pdf,BOQ Comparative Chart,AOC,27-Apr-2026 04:00 PM,11-May-2026 03:00 PM,27-Apr-2026 04:00 PM,11-May-2026 02:00 PM,NA ,NA ,27-Apr-2026 04:00 PM,11-May-2026 02:00 PM,05-Jun-2026 03:00 PM,Construction work of Drinking Water Facility and Multipurpose Hall at Govt. High Shcool Mundali in District Meerut,Construction work of Drinking Water Facility and Multipurpose Hall at Govt. High Shcool Mundali in District Meerut,Please refer Tender documents. ,NA ,"46,66,000",Civil Works,NA ,Tender,90.0,240.0,ovt. High Shcool Mundali in District Meerut,250004.0,NA ,NA ,NA ,"K-2, Sector-116, Noida Gautambudha Nagar",No ,No,"94,000",No,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,10/PCL/GM/Zone-6/Noida/2026-27 Dt 25.4.2026,2026_UPPRC_1142768_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"General Manager, UPPCL, Zone-6 Noida","K-2, Sector-116, Noida Gautambudha Nagar","11,800",Nil,Nil,No,AOC
,,,,,,,,,2,6100550,NISHANK CONSTRUCTION CO,09-May-2026 06:52 PM,Rejected-AOC,Second Lowest,19-Jun-2026 06:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial BId,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6106096,RAJEEV TYAGI,11-May-2026 01:40 PM,Rejected-Technical,Technically Not Qualify,03-Jun-2026 07:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
