Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
04-Jun-2026,"INR 913,803.97",60.0,Satyawan Singh,04-Jun-2026 05:03 PM,NAGARKSHETRACGHART.pdf (519.00 KB),1,6114211,neelkanth construction company,13-May-2026 08:34 PM,Accepted-AOC,L1 FIRM,04-Jun-2026 05:03 PM,Directorate of Local Bodies UP||Nagar Panchayat Kirawali Agra,2026_DOLBU_1133226_2,02/NPK/2026-27,nagar kshetra me jalapurti vyavastha ko suharu evam niyantrit karne hetu pipeline tatha avashyak fitings ki apurti evam chameron ki sthapana.,1.0,6114211.0,neelkanth construction company,INR,"913,803.97",Finance,Financial bid admitted,Satyawan Singh,04-Jun-2026 04:02 PM,,BOQ Comparative Chart,Mohammad Raza,Internal,"Ramnivas JE, Satyavan Singh Clerk",Satyawan Singh,27-May-2026 06:17 PM,27-May-2026 06:20 PM,techsummary_2143520.pdf (406.01 KB),Technical,Technical bid admitted,Satyawan Singh,27-May-2026 06:08 PM,,Mohammad Raza,Internal,"Ramnivas JE, Satyavan Singh Clerk.",Satyawan Singh,04-Jun-2026 04:46 PM,finsummary_2143520.pdf (406.01 KB),AOC,Executive Officer,"Office of Nagar panchayat kiraoli, agra UP 283122","1,062",Yes,fixed,,Executive Officer,"Nagar Panchayat Kiraoli, Agra",nagar kshetra me jalapurti vyavastha ko suharu evam niyantrit karne hetu pipeline tatha avashyak fitings ki apurti evam chameron ki sthapana.,Water supply,Please refer Tender documents. ,NA ,"9,15,727",Water Supply,NA ,Tender,60.0,60.0,"Nagar panchayat kiraoli, agra",283122.0,NA ,NA ,NA ,"Office of Nagar panchayat kiraoli, agra",No ,No,1.0,FDR - Fixed Deposit,07-May-2026 05:00 PM,14-May-2026 12:00 PM,07-May-2026 05:30 PM,14-May-2026 10:00 AM,NA ,NA ,07-May-2026 06:00 PM,14-May-2026 10:00 AM,27-May-2026 06:20 PM,1.0,Fee/PreQual/Technical,.pdf,Tender docs,Directorate of Local Bodies UP||Nagar Panchayat Kirawali Agra,02/NPK/2026-27,2026_DOLBU_1133226_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"91,572",Executive Officer,"Nagar Panchayat Kiraoli, Agra",No,AOC
,,,,,,2,6114524,S D INFRATECH,13-May-2026 11:53 PM,Rejected-Finance,L2,04-Jun-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,2.0,Finance,.xls,financial doc,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,6113749,SHRINATH INFRACITY PRIVATE LIMITED,13-May-2026 05:45 PM,Rejected-Finance,L3,04-Jun-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
