S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
1.0,Result Revocation,As uploaded,18-May-2026 11:54 AM,reb.pdf ,256.46,Technical Opening,1,6094807,M/S K.K. TRADERS,07-May-2026 06:58 AM,Rejected-Finance,L2,19-May-2026 12:03 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",2026_UPIDC_1144364_1,03/S.E./2026-27,PROTECTION OF VILLAGE GOPAL NAGAR TANDI AT RIGHT BANK OF RIVER SARYU IN DISTRICT BALLIA .,1.0,6091130.0,VESTOLUCK CONSTRUCTION AND SUPPLIERS,INR,"18,652,000",09-Jun-2026,"INR 18,652,000",20.0,ashok singh,12-Jun-2026 02:29 PM,Amit.pdf (1104.00 KB),As uploaded,A.K.Singh,Internal,S.M.Verma,ashok singh,18-May-2026 06:11 PM,19-May-2026 10:30 AM,techsummary_2138096.pdf (1496.11 KB),Finance,As uploaded,ashok singh,19-May-2026 11:54 AM,finance_2138096.pdf,BOQ Comparative Chart,A.K.Singh,Internal,S.M.Verma,ashok singh,19-May-2026 12:03 PM,finsummary_2138096.pdf (1691.88 KB),Technical,As uploaded,ashok singh,18-May-2026 06:08 PM,technical_2138096.pdf,AOC,PROTECTION OF VILLAGE GOPAL NAGAR TANDI AT RIGHT BANK OF RIVER SARYU IN DISTRICT BALLIA .,PROTECTION OF VILLAGE GOPAL NAGAR TANDI AT RIGHT BANK OF RIVER SARYU IN DISTRICT BALLIA .,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,90.0,20.0,Ballia,277001.0,"SUPERINTENDING ENGINEER, DRAINAGE CIRCLE, BALLIA ","SUPERINTENDING ENGINEER, DRAINAGE CIRCLE, BALLIA ",02-May-2026 11:00 AM ,On line,No ,No,1.0,SBI Bank,02-May-2026 09:00 AM,07-May-2026 12:00 PM,02-May-2026 10:00 AM,07-May-2026 11:00 AM,NA ,NA ,02-May-2026 10:00 AM,07-May-2026 11:00 AM,19-May-2026 10:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",03/S.E./2026-27,2026_UPIDC_1144364_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"4,554",Nil,Nil,No,"6,25,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical,"SUPERINTENDING ENGINEER, DRAINAGE CIRCLE, BALLIA","SUPERINTENDING ENGINEER, DRAINAGE CIRCLE, BALLIA",AOC
,,,,,,,2,6093842,SANJEEV SRIVASTAVA,07-May-2026 10:58 AM,Rejected-Technical,As per technical bid evaluation,18-May-2026 06:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,AOC
,,,,,,,3,6091130,VESTOLUCK CONSTRUCTION AND SUPPLIERS,05-May-2026 06:03 PM,Accepted-AOC,L1,12-Jun-2026 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
