Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
EO NPP DEORIA,NPP DEORIA,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,WARD NO.14 KATRARI ME CHHOTELAL KE GHAR SE SURESH KE GHAR V AJAY KUMAR KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA .,WARD NO.14 KATRARI ME CHHOTELAL KE GHAR SE SURESH KE GHAR V AJAY KUMAR KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA .,Please refer Tender documents. ,NA ,"8,09,286",Civil Works,NA ,Tender,90.0,60.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,"80,929",No,fixed,,Nil,Nil,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_101,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,455",Nil,Nil,No,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,10-Apr-2026 04:00 PM,AOC,1,5993711,HARENDRA SINGH,23-Mar-2026 06:19 AM,Accepted-AOC,L1,01-Jun-2026 09:40 PM,1.0,5993711.0,HARENDRA SINGH,INR,"808,395",Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_101,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.14 KATRARI ME CHHOTELAL KE GHAR SE SURESH KE GHAR V AJAY KUMAR KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA .,Technical,TECHNICAL BID OPENED,Jai Ram Yadav,10-Apr-2026 02:13 PM,,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,10-Apr-2026 03:32 PM,10-Apr-2026 04:00 PM,techsummary_2084414.pdf (463.55 KB),07-May-2026,"INR 808,395",60.0,Sanjay kumar Tiwari,01-Jun-2026 09:40 PM,101.pdf (500.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,13-Apr-2026 12:31 PM,finsummary_2084414.pdf (88.81 KB),Finance,FINANCIAL BID OPENED,Jai Ram Yadav,10-Apr-2026 10:26 PM,,BOQ Comparative Chart,AOC
,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5993717,M/S DIWAKAR PANDEY,23-Mar-2026 06:14 AM,Rejected-Finance,L3,13-Apr-2026 12:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5993724,M/S SWETANK FOUNDATION,23-Mar-2026 06:24 AM,Rejected-Finance,L2,13-Apr-2026 12:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
