S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
1,6198404,MADHUR KUMAR MISHRA,16-Jun-2026 06:22 AM,Accepted-AOC,l1,22-Jun-2026 10:51 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Mallawan Hardoi,2026_DOLBU_1154119_1,63/nppmallawan/2026-27,bilgram unnao marg se sudha ke makan tak cc sadak wa nali ka nirmand karya,1.0,6198404.0,MADHUR KUMAR MISHRA,INR,"2,462,354.43",22-Jun-2026,"INR 2,462,354.43",90.0,Rajesh Singh Rana,22-Jun-2026 10:51 AM,na.pdf (181.00 KB),samiti,Internal,,Rajesh Singh Rana,18-Jun-2026 01:24 PM,18-Jun-2026 02:00 PM,techsummary_2161917.pdf (643.42 KB),Finance,samiti,Rajesh Singh Rana,18-Jun-2026 03:58 PM,finance_2161917.pdf,BOQ Comparative Chart,samiti,Internal,,Rajesh Singh Rana,22-Jun-2026 10:49 AM,finsummary_2161917.pdf (181.28 KB),Technical,samiti,Rajesh Singh Rana,17-Jun-2026 03:59 PM,technical_2161917.pdf,AOC,"2,950",rtgs,npp mallawan,No,27-May-2026 09:00 AM,17-Jun-2026 01:00 PM,27-May-2026 09:00 AM,16-Jun-2026 05:00 PM,NA ,NA ,27-May-2026 09:00 AM,16-Jun-2026 05:00 PM,18-Jun-2026 02:00 PM,bilgram unnao marg se sudha ke makan tak cc sadak wa nali ka nirmand karya,bilgram unnao marg se sudha ke makan tak cc sadak wa nali ka nirmand karya,Please refer Tender documents. ,NA ,"29,06,160",Civil Works,NA ,Rate Contract,90.0,90.0,mallawan,241303.0,NA ,NA ,NA ,adm office,No ,No,"1,23,142",Yes,fixed,,rtgs,npp mallawan,Directorate of Local Bodies UP||Nagar Palika Parishad Mallawan Hardoi,63/nppmallawan/2026-27,2026_DOLBU_1154119_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.pdf,tender notice,executive officer,npp mallawan hardoi,AOC
2,6200199,M/S RAM SHANKER,16-Jun-2026 04:25 PM,Rejected-Finance,l2,22-Jun-2026 10:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,AOC
3,6200243,RASHID,16-Jun-2026 04:41 PM,Rejected-Finance,l3,22-Jun-2026 10:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
