Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,226/RED/GBN/2025-26/Dt- 10.03.2026,2026_REDUP_1134316_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"30,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,T1,EE RED GBN,EE RED GBN,08-Apr-2026 09:00 AM,13-Apr-2026 03:30 PM,08-Apr-2026 09:00 AM,13-Apr-2026 12:00 PM,NA ,NA ,08-Apr-2026 09:00 AM,13-Apr-2026 12:00 PM,05-May-2026 12:00 PM,Construction of Interlocking and Drain work at Shri Gaya Singh house to Ganesh Mandal G house in Chotpur.,Construction of Interlocking and Drain work at Shri Gaya Singh house to Ganesh Mandal G house in Chotpur.,Civil Work  ,NA ,"14,87,000",Civil Works,NA ,Tender,90.0,90.0,EE RED GBN,201306.0,NA ,NA ,NA ,EE RED GBN,No ,No,1.0,SBI Bank,766.0,Nil,Nil,No,AOC,1.0,6043197.0,M/S SHRI MAHAVEER CONSTRUCTION CO,INR,"1,404,272.23",SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,05-Jun-2026 03:29 PM,finsummary_2117639.pdf (220.16 KB),Finance,Summary,ShashiBhushan Yadav,05-May-2026 03:00 PM,finance_2117639.pdf,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,2026_REDUP_1134316_10,226/RED/GBN/2025-26/Dt- 10.03.2026,Construction of Interlocking and Drain work at Shri Gaya Singh house to Ganesh Mandal G house in Chotpur.,1,6041744,INDRACONSTRUCTION,12-Apr-2026 02:20 PM,Not Admitted-Fee/PreQual/Technical,Others-Clause 2.4 of ITB,30-Apr-2026 05:31 PM,15-Jun-2026,"INR 1,404,272.23",90.0,ShashiBhushan Yadav,17-Jun-2026 04:37 PM,Chootpur.pdf (114.00 KB),Technical,Summary,ShashiBhushan Yadav,30-Apr-2026 05:31 PM,technical_2117639.pdf,SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,30-Apr-2026 06:40 PM,05-May-2026 12:00 PM,techsummary_2117639.pdf (219.18 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6041090,JDS ENTERPRISES,11-Apr-2026 01:13 PM,Rejected-Finance,L3,05-Jun-2026 03:29 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,6043197,M/S SHRI MAHAVEER CONSTRUCTION CO,13-Apr-2026 08:56 AM,Accepted-AOC,L1,17-Jun-2026 04:37 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,6040633,SHIV SHAKTI ENTERPRISES,10-Apr-2026 08:27 PM,Rejected-Finance,L2,05-Jun-2026 03:29 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,6041493,SINGHAL ENTERPRISES,11-Apr-2026 05:53 PM,Not Admitted-Fee/PreQual/Technical,Others-Clause 3.1 (a) of ITB,30-Apr-2026 05:31 PM,,,,,,,,,,,,,,,,,,,AOC
