S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,6210174.0,MOHD SHAREEF CONTRACTOR,21-Jun-2026 02:03 PM,Rejected-AOC,L2,28-Jun-2026 03:05 PM,1.0,6210434.0,M/S PARVEZ ALAM CONTRACTOR AND SUPPLIERS,INR,"157,584",Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,2026_DOLBU_1152434_1,229/NP/NV/RVA/2026-27,9-npp sandila me wno12 me ramkhelawan ke makan ke samne hafiz ji ke makan tak cc sadak va nali nirman karya,29-Jun-2026,"INR 157,584",60.0,Shiv Kumar,28-Jun-2026 03:05 PM,9.pdf (401.00 KB),eo and je,Internal,,Shiv Kumar,27-Jun-2026 03:16 PM,27-Jun-2026 03:30 PM,techsummary_2158851.pdf (712.95 KB),Finance,PARVEZ ALAM CONTRACTOR AND SUPPLIERS WINNER,Shiv Kumar,28-Jun-2026 03:00 PM,,BOQ Comparative Chart,eo and je,Internal,,Shiv Kumar,28-Jun-2026 03:03 PM,finsummary_2158851.pdf (400.81 KB),Technical,2 admitted,Shiv Kumar,27-Jun-2026 02:40 PM,,AOC,9-npp sandila me wno12 me ramkhelawan ke makan ke samne hafiz ji ke makan tak cc sadak va nali nirman karya,9-npp sandila me wno12 me ramkhelawan ke makan ke samne hafiz ji ke makan tak cc sadak va nali nirman karya,Please refer Tender documents. ,NA ,"1,96,351",Civil Works,NA ,Tender,90.0,60.0,nagar palika parishad sandila,241204.0,NA ,NA ,NA ,nagar palika parishad sandila,No ,No,23-May-2026 05:00 PM,23-Jun-2026 11:00 AM,23-May-2026 05:00 PM,22-Jun-2026 05:00 PM,NA ,NA ,23-May-2026 05:00 PM,22-Jun-2026 05:00 PM,27-Jun-2026 03:30 PM,"16,700",No,fixed,,adhishashi adhikari nagar palika parishad,sandila,1.0,Fee/PreQual/Technical,.pdf,tech,EO and JEsandila,SANDILA,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,229/NP/NV/RVA/2026-27,2026_DOLBU_1152434_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,DD - Demand Draft,1.0,date extend,Date,,196.0,adhishashi adhikari nagar palika parishad,sandila,No,AOC
2.0,6210434.0,M/S PARVEZ ALAM CONTRACTOR AND SUPPLIERS,21-Jun-2026 04:25 PM,Accepted-AOC,L1,28-Jun-2026 03:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,2.0,conditions apply,Other,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,AOC
