Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
944.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,12/RED/Tavrit/26-27/dt-2-4-26,2026_REDUP_1147099_51,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"54,000",No,fixed,,Nil,Nil,Himayupur mai bhadrakali colony mai durga mata mandir se leker kali mandir ki taraf or anand ke ghar ki taraf CC Interlocking tile work,Himayupur mai bhadrakali colony mai durga mata mandir se leker kali mandir ki taraf or anand ke ghar ki taraf CC Interlocking tile work,Please refer Tender documents. ,NA ,"26,83,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250002.0,NA ,NA ,NA ,EE RED MEERUT DIVISION,No ,No,EE RED MEERUT DIVISION,VIKAS BHAWAN 2ND FLOOR COLLECTORATE MEERUT,1,Fee/PreQual/Technical,.pdf,Document,1.0,SBI Bank,14-May-2026 10:00 AM,22-May-2026 12:30 PM,14-May-2026 10:00 AM,21-May-2026 12:00 PM,NA ,NA ,14-May-2026 10:00 AM,21-May-2026 12:00 PM,05-Jun-2026 12:30 PM,AOC,Finance,finance,SHUBHAM PARLE,30-Jun-2026 02:59 PM,finance_2147077.pdf,BOQ Comparative Chart,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,30-Jun-2026 04:53 PM,finsummary_2147077.pdf (621.04 KB),1.0,6115469.0,M/S ANUJ INTERLOCKING,INR,"3,157,514",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1147099_51,12/RED/Tavrit/26-27/dt-2-4-26,Himayupur mai bhadrakali colony mai durga mata mandir se leker kali mandir ki taraf or anand ke ghar ki taraf CC Interlocking tile work,1,6116379,ARUN CONSTRUCTIONS,16-May-2026 01:08 PM,Rejected-AOC,L2 Bidder,30-Jun-2026 04:58 PM,30-Jun-2026,"INR 3,157,514",90.0,SHUBHAM PARLE,30-Jun-2026 04:58 PM,ABC.pdf (621.00 KB),Bond with Anuj Interlocking,Technical,Technical bid open,SHUBHAM PARLE,23-May-2026 06:57 PM,technical_2147077.pdf,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,30-May-2026 04:45 PM,05-Jun-2026 12:30 PM,techsummary_2147077.pdf (211.63 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6115469,M/S ANUJ INTERLOCKING,16-May-2026 02:28 PM,Accepted-AOC,L1 Bidder,30-Jun-2026 04:58 PM,,,,,,,,,,,,,,,,,,,,AOC
