Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"35,380",No,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,2378/EE RED Jaunpur/25-26 Dt 30/03/2026,2026_REDUP_1143413_24,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,944.0,Nil,Nil,No,1.0,SBI Bank,29-Apr-2026 12:00 PM,14-May-2026 12:30 PM,29-Apr-2026 12:00 PM,14-May-2026 12:00 PM,NA ,NA ,29-Apr-2026 12:00 PM,14-May-2026 12:00 PM,22-May-2026 12:00 PM,"EE RED Jaunpur, Vikas Bhawan, Jaunpur","EE RED Jaunpur, Vikas Bhawan, Jaunpur","Under District Jaunpur, Construction of CC road from pitch road to child house in block Karanjakala village Nadiapara, Lot No 24","Under District Jaunpur, Construction of CC road from pitch road to child house in block Karanjakala village Nadiapara, Lot No 24",Please refer Tender documents. ,NA ,"17,69,000",Civil Works,NA ,Tender,90.0,NA ,Jaunpur,222001.0,"EE RED Jaunpur, Vikas Bhawan, Jaunpur ","EE RED Jaunpur, Vikas Bhawan, Jaunpur  ",30-Apr-2026 09:00 AM ,"EE RED Jaunpur, Vikas Bhawan, Jaunpur",No ,No,AOC,1.0,6102835.0,RUDRANSH ENTERPRISES,INR,"2,087,783",Er Neeraj Kumar EE RED Jaunpur,Internal,,Neeraj Kumar,16-Jun-2026 08:43 AM,finsummary_2135902.pdf (535.12 KB),Finance,Summary,Neeraj Kumar,23-May-2026 02:24 PM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,2026_REDUP_1143413_24,2378/EE RED Jaunpur/25-26 Dt 30/03/2026,"Under District Jaunpur, Construction of CC road from pitch road to child house in block Karanjakala village Nadiapara, Lot No 24",1,6110476,PRAKASH CONSTRUCTION,13-May-2026 01:11 PM,Rejected-Finance,Rejected,16-Jun-2026 08:43 AM,Er Neeraj Kumar EE RED Jaunpur,Internal,"Er Neeraj Kumar EE RED Jaunpur, Er Maya Shankar AE RED Jaunpur, Er Alok Kumar AE RED Jaunpur, Mr Jai Prakash DAO RED Jaunpur",Neeraj Kumar,18-May-2026 11:20 AM,22-May-2026 12:00 PM,techsummary_2135902.pdf (165.30 KB),16-Jun-2026,"INR 2,087,783",90.0,Neeraj Kumar,16-Jun-2026 08:45 AM,2378_24.pdf (535.00 KB),Technical,Summary,Neeraj Kumar,14-May-2026 04:39 PM,,AOC
2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6102835,RUDRANSH ENTERPRISES,13-May-2026 10:00 AM,Accepted-AOC,AoC,16-Jun-2026 08:45 AM,,,,,,,,,,,,,,,,,,,AOC
