Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
"DAO, AE, EE",Internal,,VIKAS KUREEL,20-May-2026 06:42 PM,21-May-2026 11:00 AM,techsummary_2124549.pdf (288.83 KB),Technical,Summary,VIKAS KUREEL,15-May-2026 05:10 PM,,26-May-2026,"INR 2,517,235",90.0,VIKAS KUREEL,27-Jun-2026 01:59 PM,Dalelkhera.pdf (423.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2026_REDUP_1137177_80,13/RED/E-Tender/2026-27 Date 02-04-2026,Block Malwan Ke Gram Dalelkhera Majre Guneer Me Chhotelal Nishad Ke Ghar Se Deshraj Nishad Ke Ghar Hote Huye Ram Sajivan Nishad Ke Ghar Hokar Dalelkhera Damar Road Tak Intelocking Road Nirman,1.0,6114849.0,M/S ADARSH SINGH ENTERPRISES,14-May-2026 01:10 PM,Accepted-AOC,AWARDED,27-Jun-2026 02:00 PM,"DAO, AE, EE",Internal,,VIKAS KUREEL,22-May-2026 03:55 PM,finsummary_2124549.pdf (289.35 KB),Finance,Summary,VIKAS KUREEL,22-May-2026 12:51 PM,,BOQ Comparative Chart,1.0,6114849.0,M/S ADARSH SINGH ENTERPRISES,INR,"2,517,235",AOC,1.0,Date,Date,,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,13/RED/E-Tender/2026-27 Date 02-04-2026,2026_REDUP_1137177_80,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,VIKAS BHAWAN FATEHPUR,VIKAS BHAWAN FATEHPUR,02-May-2026 09:00 AM,15-May-2026 11:00 AM,02-May-2026 09:00 AM,14-May-2026 06:00 PM,NA ,NA ,02-May-2026 09:00 AM,14-May-2026 06:00 PM,21-May-2026 11:00 AM,Block Malwan Ke Gram Dalelkhera Majre Guneer Me Chhotelal Nishad Ke Ghar Se Deshraj Nishad Ke Ghar Hote Huye Ram Sajivan Nishad Ke Ghar Hokar Dalelkhera Damar Road Tak Intelocking Road Nirman,Block Malwan Ke Gram Dalelkhera Majre Guneer Me Chhotelal Nishad Ke Ghar Se Deshraj Nishad Ke Ghar Hote Huye Ram Sajivan Nishad Ke Ghar Hokar Dalelkhera Damar Road Tak Intelocking Road Nirman,PREFIRED NIT ,NA ,"25,46,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,05-May-2026 09:00 AM ,VIKAS BHAWAN FATEHPUR,No ,No,"51,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,6114932.0,MS D G CONSTRUCTION AND SUPPLIERS,14-May-2026 12:57 PM,Rejected-Finance,REJECT,22-May-2026 03:55 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BID,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
