Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Er Narendra Chaudhary,Vikas Bhawan Unnao,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,27-Apr-2026 03:30 PM,04-May-2026 12:30 PM,27-Apr-2026 03:30 PM,04-May-2026 12:00 PM,NA ,NA ,27-Apr-2026 03:30 PM,04-May-2026 12:00 PM,19-May-2026 05:50 PM,Gram Hasnapur Sampark Marg Damar Road se Mohanpurwa Gaoo ki Our Interlocking va Nali ka karye.,Gram Hasnapur Sampark Marg Damar Road se Mohanpurwa Gaoo ki Our Interlocking va Nali ka karye.,Plz Refer Doc ,NA ,"33,54,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED OFFICE UNNAO,No ,No,1.0,SBI Bank,"2,384",Nil,Nil,No,"67,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,2026_REDUP_1142669_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Er Narendra Chaudhry,Internal,,Surendra Yadav,19-May-2026 05:48 PM,19-May-2026 05:50 PM,techsummary_2134065.pdf (458.62 KB),Finance,Summary,Narendra chaudhary,15-Jun-2026 03:43 PM,finance_2134065.pdf,BOQ Comparative Chart,Er Narendra Chaudhry,Internal,,Narendra chaudhary,15-Jun-2026 03:46 PM,finsummary_2134065.pdf (458.91 KB),Technical,Summary,Surendra Yadav,19-May-2026 05:43 PM,technical_2134065.pdf,1,6085115,M/S DIPTI KATIYAR,03-May-2026 06:48 PM,Accepted-AOC,l1,15-Jun-2026 03:49 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1142669_7,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,Gram Hasnapur Sampark Marg Damar Road se Mohanpurwa Gaoo ki Our Interlocking va Nali ka karye.,1.0,6085115.0,M/S DIPTI KATIYAR,INR,"3,330,785.54",15-Jun-2026,"INR 3,330,785.54",90.0,Narendra chaudhary,15-Jun-2026 03:49 PM,Hasanpur004.pdf (459.00 KB),l1,AOC
,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6085095,M/S SUNIL KUNAR,03-May-2026 04:47 PM,Rejected-AOC,l2,15-Jun-2026 03:49 PM,,,,,,,,,,,,,,,,,AOC
