Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Ajneya Mishra,Internal,"Pravin Gupta, Vivek Shrivastwa",Anjneya Mishra,29-Apr-2026 12:54 PM,29-Apr-2026 01:15 PM,techsummary_2116869.pdf (4110.71 KB),29-May-2026,"INR 1,710,486.7",90.0,Anjneya Mishra,06-Jun-2026 05:10 PM,14manvicm41.pdf (488.00 KB),Manvi Associate,Technical,3 Bids,Anjneya Mishra,29-Apr-2026 11:16 AM,technical_2116869.pdf,1.0,6052551.0,MANVI ASSOCIATES,INR,"1,710,486.7",Anjneya Mishra,Internal,"Pravin Gupta, Vivek Shrivastwa",Anjneya Mishra,09-May-2026 08:57 PM,finsummary_2116869.pdf (5698.65 KB),Finance,3 Bids,Anjneya Mishra,08-May-2026 03:17 PM,finance_2116869.pdf,BOQ Comparative Chart,1,6053798,JAI MAHAKAL ASSOCIATES,17-Apr-2026 12:24 PM,Rejected-Finance,L2,09-May-2026 08:57 PM,Directorate of Local Bodies UP||Nagar Panchayat Pipiganj Gorakhpur,2026_DOLBU_1134034_14,10_NP Pipiganj_07-04-2026,Ward No. 7 me CC Road Work,AOC,1.0,RTGS - RTGS Payment,"1,750",Nagar Panchayat Pipiganj,Gorakhpur,No,Ward No. 7 me CC Road Work,Ward No. 7 me CC Road Work,Please refer Tender documents. ,NA ,"17,11,000",Civil Works,NA ,Tender,90.0,NA ,Nagar Panchayat Pipiganj,273165.0,NA ,NA ,NA ,Nagar Panchayat Pipiganj,No ,No,1.0,Suchana,Other,,1.0,Fee/PreQual/Technical,.pdf,NIT,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,NA ,NA ,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,29-Apr-2026 01:15 PM,Directorate of Local Bodies UP||Nagar Panchayat Pipiganj Gorakhpur,10_NP Pipiganj_07-04-2026,2026_DOLBU_1134034_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Executive Officer,Nagar Panchayat Pipiganj Gorakhpur,"1,71,100",No,percentage,10.0%,Nagar Panchayat Pipiganj,Gorakhpur,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6052551,MANVI ASSOCIATES,16-Apr-2026 06:36 PM,Accepted-AOC,L1,06-Jun-2026 05:10 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6053912,M/S RITIKA ENTERPRISES,17-Apr-2026 01:18 PM,Rejected-Finance,L3,09-May-2026 08:57 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
