Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Bid Doc,1.0,SBI Bank,General Manager (Zone-4) Agra,"H NoH No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,45/GM-4/UPPCL/2025-26 Dated 30-03-2026,2026_UPPRC_1132854_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"4,90,000",No,fixed,,Nil,Nil,02-Apr-2026 06:00 PM,13-Apr-2026 03:00 PM,02-Apr-2026 06:00 PM,13-Apr-2026 02:00 PM,NA ,NA ,02-Apr-2026 06:00 PM,13-Apr-2026 02:00 PM,18-May-2026 12:00 PM,"17,700",Nil,Nil,No,CONSTRUCTION OF BARACK 30 PERSON CAPACITY 2 NOS . TOTAL 60 CAPACITY ( 30 CAPACITY GROUND FLOOR AND 30 CAPACITY FIRST FLOOR) WITH INCLOUSRE WALL AT DISTT. JAIL FIROZABAD (U.P),CONSTRUCTION OF BARACK 30 PERSON CAPACITY 2 NOS . TOTAL 60 CAPACITY ( 30 CAPACITY GROUND FLOOR AND 30 CAPACITY FIRST FLOOR) WITH INCLOUSRE WALL AT DISTT. JAIL FIROZABAD (U.P),Please refer Tender documents. ,NA ,"2,44,50,573",Water Equipments/ Meter/ Drilling/ Boring,NA ,Tender,90.0,365.0,Distt Jail Firozabad,283203.0,Offcice of General Manager (Zone-4) Agra ,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra ",04-Apr-2026 11:55 PM ,General Manager (Zone-4) Agra,No ,No,AOC,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,15-Jun-2026 04:24 PM,finsummary_2114551.pdf (115.21 KB),Technical,Four Bids Out of Four Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,15-Apr-2026 05:10 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,16-May-2026 07:47 PM,18-May-2026 12:00 PM,techsummary_2114551.pdf (2602.64 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,23-May-2026 03:24 PM,,BOQ Comparative Chart,1.0,6042321.0,M/S RATHOURS CONSTRUCTION,INR,"24,328,320.17",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2026_UPPRC_1132854_1,45/GM-4/UPPCL/2025-26 Dated 30-03-2026,CONSTRUCTION OF BARACK 30 PERSON CAPACITY 2 NOS . TOTAL 60 CAPACITY ( 30 CAPACITY GROUND FLOOR AND 30 CAPACITY FIRST FLOOR) WITH INCLOUSRE WALL AT DISTT. JAIL FIROZABAD (U.P),1,6043653,AVADH KAARYA SOLUTIONS LLP,13-Apr-2026 12:23 PM,Rejected-Technical,All Required Document are Complete,16-May-2026 07:47 PM,18-Jun-2026,"INR 24,328,320.17",365.0,RAJIV KUMAR PANDEY,20-Jun-2026 07:18 PM,AOC.pdf (44.00 KB),Work Awarded to M/s Rathours Construction,AOC
2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6042130,M/S RAJKAMAL CONSTRUCTIONS,12-Apr-2026 11:34 PM,Rejected-Technical,All Required Document are Not Complete,16-May-2026 07:47 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6042321,M/S RATHOURS CONSTRUCTION,12-Apr-2026 05:49 PM,Accepted-AOC,L1,20-Jun-2026 07:17 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6042416,Supreme Builder,12-Apr-2026 06:28 PM,Rejected-Finance,Being Second Lowest,15-Jun-2026 04:24 PM,,,,,,,,AOC
