Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"2,354",Nil,Nil,No,Construction of canal from Km. 9.000 to Km. 9.413 and Restoration of Bichuri Mr. from Km. 0.000 to Km. 9.000,Construction of canal from Km. 9.000 to Km. 9.413 and Restoration of Bichuri Mr. from Km. 0.000 to Km. 9.000,Plz refer Tender Document ,NA ,,Civil Works - Canal,NA ,Tender,90.0,30.0,Bahraich,271801.0,NA ,NA ,NA ,SARYU NAHAR KHAND-5 BAHRAICH,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-5, bahraich",01/EE/2026-27,2026_UPIDC_1140140_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,EXECUTIVE ENGINEER SARYU NAHAR KHAND-5 BAHRAICH,OFFICE OF THE EXECUTIVE ENGINEER SARYU NAHAR KHAND-5 BAHRAICH,24-Apr-2026 09:00 AM,30-Apr-2026 04:00 PM,24-Apr-2026 11:00 AM,30-Apr-2026 03:00 PM,NA ,NA ,24-Apr-2026 11:00 AM,30-Apr-2026 03:00 PM,11-May-2026 03:00 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,NIT,"45,000",Yes,fixed,,Nil,Nil,AOC,Finance,Summary,DINESH KUMAR,18-May-2026 05:43 PM,finance_2129075.pdf,BOQ Comparative Chart,EESNK5BAHRAICH,Internal,Divisional_Accountant_Saryu_Nahar_Khand_5_Bahraich_Executive_Engineer_Saryu Nahar_Khand_1_Bahraich_Executive_Engineer_Saryu Nahar_Khand_3_Bahraich,DINESH KUMAR,07-May-2026 07:43 PM,11-May-2026 03:00 PM,techsummary_2129075.pdf (1245.42 KB),Technical,Summary,DINESH KUMAR,07-May-2026 07:27 PM,technical_2129075.pdf,EESNK5BAHRAICH,Internal,Divisional_Accountant_Saryu_Nahar_Khand_5_Bahraich_Executive_Engineer_Saryu Nahar_Khand_1_Bahraich,DINESH KUMAR,18-May-2026 05:50 PM,finsummary_2129075.pdf (22.17 KB),01-Jun-2026,"INR 2,217,526.99",30.0,DINESH KUMAR,17-Jun-2026 04:49 PM,Bichurimr.pdf (227.00 KB),L1,1.0,6075039.0,M/S RAJESH KUMAR MISHRA CONTRACTOR,INR,"2,217,526.99","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-5, bahraich",2026_UPIDC_1140140_1,01/EE/2026-27,Construction of canal from Km. 9.000 to Km. 9.413 and Restoration of Bichuri Mr. from Km. 0.000 to Km. 9.000,1,6080028,HARSH CONSTRUCTION,30-Apr-2026 11:44 AM,Rejected-Technical,Bid technically not fit,07-May-2026 07:43 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Documents,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6075268,M/s Anil Kumar Srivastava Contractor,28-Apr-2026 06:58 PM,Rejected-Technical,Bid technically not fit,07-May-2026 07:43 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6078707,M/S GANGA RAM CONTRACTOR,29-Apr-2026 06:58 PM,Accepted-Finance,,18-May-2026 05:43 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6075039,M/S RAJESH KUMAR MISHRA CONTRACTOR,28-Apr-2026 03:43 PM,Accepted-AOC,L1,17-Jun-2026 04:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6079571,M/S SHRI BALA JI CONSTRUCTION,30-Apr-2026 01:07 PM,Rejected-Technical,Bid technically not fit,07-May-2026 07:43 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6075460,M/S SUSHIL KUMAR SINGH CONTACTOR,28-Apr-2026 06:41 PM,Rejected-Technical,Bid technically not fit,07-May-2026 07:43 PM,AOC
