Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
18-Jun-2026,"INR 673,266.05",60.0,Nuzahat Parveen,18-Jun-2026 10:25 AM,YASH.pdf (132.00 KB),1.0,6137548.0,YASH TRADERS,INR,"673,266.05",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2026_REDUP_1147476_1,250/EE/RED/25-04-2026,"Construction of Play Ground in P.M. Shri School Manchana,Dolatpur,Sahjahapur Mainpuri",1,6137731,M/s SHRI GANESH CONSTRUCTION AND SUPPLIERS,24-May-2026 07:47 AM,Rejected-Finance,L-3,01-Jun-2026 05:12 PM,Finance,all bids admitted,Nuzahat Parveen,01-Jun-2026 05:08 PM,,BOQ Comparative Chart,Er.Nuzhat Parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,01-Jun-2026 03:23 PM,01-Jun-2026 04:00 PM,techsummary_2146721.pdf (293.92 KB),Technical,All bids admitted,Nuzahat Parveen,25-May-2026 03:30 PM,,E.E.Nuzhat Parveen,Internal,"A.E.RED, D.A.O.RED",Nuzahat Parveen,01-Jun-2026 05:12 PM,finsummary_2146721.pdf (293.92 KB),AOC,"Construction of Play Ground in P.M. Shri School Manchana,Dolatpur,Sahjahapur Mainpuri","Construction of Play Ground in P.M. Shri School Manchana,Dolatpur,Sahjahapur Mainpuri",Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,90.0,60.0,Mainpuri,205001.0,NA ,NA ,NA ,E.E.RED OFFICE VIKAS BHAWAN MAINPURI,No ,No,"16,000",Yes,fixed,,Nil,Nil,766.0,Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical bid,E.E.RED OFFICE VIKAS BHAWAN MAINPURI,E.E.RED OFFICE VIKAS BHAWAN MAINPURI,12-May-2026 03:00 PM,25-May-2026 12:30 PM,12-May-2026 03:00 PM,25-May-2026 12:00 PM,NA ,NA ,12-May-2026 03:00 PM,25-May-2026 12:00 PM,01-Jun-2026 04:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,250/EE/RED/25-04-2026,2026_REDUP_1147476_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,6140019,SHRI SHIVENDRA KUMAR,25-May-2026 10:26 AM,Rejected-Finance,L-2,01-Jun-2026 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,financial bid,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,6137548,YASH TRADERS,24-May-2026 07:44 AM,Accepted-AOC,L-1,18-Jun-2026 10:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
