Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
16-Jun-2026,"INR 2,580,583",90.0,Dinesh Singh,24-Jun-2026 06:20 PM,BLANK.pdf (181.00 KB),1,6129935,m/s raj contractor,24-May-2026 02:37 PM,Accepted-AOC,L1,24-Jun-2026 06:20 PM,1.0,6129935.0,m/s raj contractor,INR,"2,580,583",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,2026_REDUP_1149604_4,67/NIVIDA AGRA/2025-26 dt 07.4.2026,4. Vikaskhand Fatehabad ke ojhawali mein Rakesh Saksena ke Makan se Punnalal ke Makan ki or CC ka Nirman karya,Technical,TECHNICAL,Dinesh Singh,26-May-2026 12:08 PM,,EERED,Internal,,Dinesh Singh,02-Jun-2026 12:21 PM,finsummary_2152929.pdf (17.78 KB),Finance,financial,Dinesh Singh,30-May-2026 05:23 PM,,BOQ Comparative Chart,EERED,Internal,,Dinesh Singh,27-May-2026 02:16 PM,30-May-2026 02:00 PM,techsummary_2152929.pdf (181.05 KB),AOC,854.0,Nil,Nil,No,EEREDAGRA,EEREDAGRA,"52,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,SBD,19-May-2026 10:00 AM,25-May-2026 02:30 PM,19-May-2026 10:00 AM,25-May-2026 02:00 PM,NA ,NA ,19-May-2026 10:00 AM,25-May-2026 02:00 PM,30-May-2026 02:00 PM,4. Vikaskhand Fatehabad ke ojhawali mein Rakesh Saksena ke Makan se Punnalal ke Makan ki or CC ka Nirman karya,4. Vikaskhand Fatehabad ke ojhawali mein Rakesh Saksena ke Makan se Punnalal ke Makan ki or CC ka Nirman karya,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,AGRA,282002.0,NA ,NA ,NA ,EEREDAGRA,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,67/NIVIDA AGRA/2025-26 dt 07.4.2026,2026_REDUP_1149604_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,2,6133672,M/S SUNIL CONSTRUCTION COMPANY,24-May-2026 03:46 PM,Rejected-Finance,L3,02-Jun-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,6129248,SHIVAM CONSTRUCTION COMPANY,24-May-2026 01:10 PM,Rejected-Finance,L2,02-Jun-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
