S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,change opening time,Date,,eo,np naugawan sadat,15-Apr-2026 12:00 PM,04-May-2026 02:00 PM,15-Apr-2026 12:00 PM,04-May-2026 02:00 PM,NA ,NA ,15-Apr-2026 12:00 PM,04-May-2026 02:00 PM,04-May-2026 05:50 PM,1.0,RTGS - RTGS Payment,"1,416",eo,np naugawan sadat,No,Directorate of Local Bodies UP||Nagar Panchayat Naugawansadat Amroha,09/N.P.N.S/E-TENDER/2026-27,2026_DOLBU_1136820_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,03 sheetal jal pyau work,03 sheetal jal pyau work,Please refer Tender documents. ,NA ,"11,13,831",Civil Works,NA ,Tender,90.0,30.0,np naugawan sadat,244251.0,NA ,NA ,NA ,eo naugawan sadat,No ,No,1.0,Fee/PreQual/Technical,.pdf,fee,"22,276",No,fixed,,eo,np naugawan sadat,AOC,Finance,all financial qualified bid admitted,Anil Kumar,19-Jun-2026 12:27 PM,finance_2122813.pdf,BOQ Comparative Chart,eo salil bhardwaj,Internal,eo salil bhardwaj clerk anil kumar je tapesh kumar,Anil Kumar,04-May-2026 05:47 PM,04-May-2026 05:50 PM,techsummary_2122813.pdf (200.57 KB),Technical,all technial qualified bid admitted,Anil Kumar,04-May-2026 05:43 PM,technical_2122813.pdf,eo salil bhardwaj,Internal,eo salil bhardwaj elerk anil kumar je tapesh kumar,Anil Kumar,19-Jun-2026 12:42 PM,finsummary_2122813.pdf (254.41 KB),19-Jun-2026,"INR 1,105,477",30.0,Anil Kumar,19-Jun-2026 12:53 PM,worder.pdf (381.00 KB),m/s kat contractor and supplier is l1 bidder,1,6085176,GOLDEN KEY CONSTRUCTION,03-May-2026 04:50 PM,Rejected-Finance,KAT CONTRACTOR AND SUPPLIER is l1 bidder,19-Jun-2026 12:42 PM,1.0,6085099.0,KAT CONTRACTOR AND SUPPLIER,INR,"1,105,477",Directorate of Local Bodies UP||Nagar Panchayat Naugawansadat Amroha,2026_DOLBU_1136820_1,09/N.P.N.S/E-TENDER/2026-27,03 sheetal jal pyau work,AOC
2.0,fee update,Fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,doc,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6085099,KAT CONTRACTOR AND SUPPLIER,03-May-2026 04:18 PM,Accepted-AOC,m/s kat contractor and supplier is l1 bidder,19-Jun-2026 12:53 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6084971,S R Construction,03-May-2026 03:40 PM,Rejected-Finance,KAT CONTRACTOR AND SUPPLIER is l1 bidder,19-Jun-2026 12:42 PM,,,,,,,,,,AOC
