S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,Jal Nikasi Sr 47 Ward 39,2026_DOLBU_1134520_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Both(Online/Offline),No,No,No,08-Apr-2026 03:00 PM,20-Apr-2026 11:00 AM,08-Apr-2026 03:00 PM,18-Apr-2026 05:00 PM,NA ,NA ,08-Apr-2026 03:00 PM,18-Apr-2026 05:00 PM,06-Jun-2026 02:00 PM,EE,Nagar Nigam Gorakhpur,"96,000",No,fixed,,Nagar Nigam Gorakhpur,Nagar Nigam Gorakhpur,Ward number 39 gaighat Rampur mein Jairam Nishad ke Ghar Se manokamna palace Tak RCC Nala Nirman,Ward number 39 gaighat Rampur mein Jairam Nishad ke Ghar Se manokamna palace Tak RCC Nala Nirman,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Gorakhpur,273001.0,NA ,NA ,NA ,Nagar Nigam Gorakhpur,No ,No,"4,130",Nagar Nigam Gorakhpur,Nagar Nigam Gorakhpur,Yes,1.0,Fee/PreQual/Technical,.pdf,doc,AOC,Technical,adm,AMAR NATH,25-Apr-2026 04:58 PM,,AMC,Internal,,Ashok kumar,20-Jun-2026 05:14 PM,finsummary_2117991.pdf (2383.26 KB),Finance,Admit,Ashok kumar,06-Jun-2026 05:02 PM,,BOQ Comparative Chart,AMC,Internal,,AMAR NATH,06-Jun-2026 01:07 PM,06-Jun-2026 02:00 PM,techsummary_2117991.pdf (397.12 KB),20-Jun-2026,"INR 5,091,778",90.0,Ashok kumar,20-Jun-2026 05:40 PM,1134520_0001.pdf (2383.00 KB),Directorate of Local Bodies UP||Gorakhpur Municipal Corporation,2026_DOLBU_1134520_1,Jal Nikasi Sr 47 Ward 39,Ward number 39 gaighat Rampur mein Jairam Nishad ke Ghar Se manokamna palace Tak RCC Nala Nirman,1.0,6055939.0,M/s Hanumant Associates,INR,"5,091,778",1,6056018,LAKSHYA ASSOCIATES,18-Apr-2026 04:28 PM,Rejected-Finance,L2,20-Jun-2026 05:14 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6056051,M/S APARNA ASSOCIATES,18-Jul-2026 06:24 PM,Rejected-Finance,L3,20-Jun-2026 05:14 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6055939,M/s Hanumant Associates,18-Apr-2026 03:58 PM,Accepted-AOC,Work order issued,20-Jun-2026 05:41 PM,AOC
