Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,EE RED FATEHPUR,VIKAS BHAWAN FATEHPUR,1.0,SBI Bank,Block Dhata Ke Gram Panchayat Kishanpur Me Samudaik Sauchalaya Se Ram Asare Ke gonda Tak CC road Nirman.,Block Dhata Ke Gram Panchayat Kishanpur Me Samudaik Sauchalaya Se Ram Asare Ke gonda Tak CC road Nirman.,PREFIRED NIT ,NA ,"16,96,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,05-May-2026 12:00 PM ,VIKAS BHAWAN FATEHPUR,No ,No,02-May-2026 06:00 PM,09-May-2026 11:00 AM,02-May-2026 06:00 PM,08-May-2026 06:00 PM,NA ,NA ,02-May-2026 06:00 PM,08-May-2026 06:00 PM,18-May-2026 11:00 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,13/RED/E-Tender/2026-27 Date 02-04-2026,2026_REDUP_1137177_64,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"34,000",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,AOC,"DAO, AE, EE",Internal,,VIKAS KUREEL,23-May-2026 01:45 PM,finsummary_2124310.pdf (287.89 KB),Finance,Summary,VIKAS KUREEL,20-May-2026 05:26 PM,,BOQ Comparative Chart,1.0,6084608.0,M/S VIKASH ENTERPRISES,INR,"1,676,094",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2026_REDUP_1137177_64,13/RED/E-Tender/2026-27 Date 02-04-2026,Block Dhata Ke Gram Panchayat Kishanpur Me Samudaik Sauchalaya Se Ram Asare Ke gonda Tak CC road Nirman.,1.0,6085238.0,M/S J. P. CONTRACTOR,08-May-2026 12:22 AM,Rejected-Finance,REJECT,23-May-2026 01:45 PM,16-Jun-2026,"INR 1,676,094",90.0,VIKAS KUREEL,24-Jun-2026 05:58 PM,Ramasare1.pdf (402.00 KB),Technical,Summary,VIKAS KUREEL,13-May-2026 01:46 PM,,"DAO, AE, EE",Internal,,VIKAS KUREEL,16-May-2026 04:22 PM,18-May-2026 11:00 AM,techsummary_2124310.pdf (274.29 KB),AOC
,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,6084608.0,M/S VIKASH ENTERPRISES,07-May-2026 11:02 PM,Accepted-AOC,AWARDED,24-Jun-2026 05:58 PM,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
