Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCT.,UNIT-10,KANPUR",SATYA PRIYA,19-May-2026 06:24 PM,20-May-2026 09:00 AM,techsummary_2133863.pdf (1085.84 KB),27-May-2026,"INR 2,002,179.59",90.0,SATYA PRIYA,04-Jun-2026 08:18 PM,AOC15.pdf (410.00 KB),LOWEST BIDDER,Technical,Summary1142453_15,SATYA PRIYA,19-May-2026 04:32 PM,technical_2133863.pdf,1.0,Corrigendum1142453_15,Revocation,23-May-2026 08:20 PM,Samitiltr.pdf ,1068.86,Financial Opening,1.0,6080244.0,SHIV CONSTRUCTION,INR,"2,002,179.59",Finance,Summary15,SATYA PRIYA,23-May-2026 09:09 PM,finance_2133863.pdf,BOQ Comparative Chart,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCOUNTANT,UNIT-10,KANPUR",SATYA PRIYA,23-May-2026 09:23 PM,finsummary_2133863.pdf (1085.84 KB),U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,2026_UPPRC_1142453_15,01/PM-10/UPPCL/2026-27/Dated 20-04-2026,"Construction of CC road in village Pahara, Block Kabrai in District-Mahoba.",1,6079899,AVADHESH CONSTRUCTION,03-May-2026 01:51 PM,Rejected-Finance,L2,23-May-2026 09:23 PM,AOC,1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"PM,UNIT-10,UPPCL","Project Manager, U.P. Projects Corporation Ltd., Unit-10, Udayog Kunj Road Near Haluwakhada (Rajwaha) Nauraiya Kheda (Nahar Kothi), Dada Nagar, Kanpur","40,000",Yes,fixed,,Nil,Nil,"5,900",Nil,Nil,No,27-Apr-2026 02:00 PM,04-May-2026 04:00 PM,27-Apr-2026 02:00 PM,04-May-2026 03:00 PM,NA ,NA ,27-Apr-2026 02:00 PM,04-May-2026 03:00 PM,20-May-2026 09:00 AM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,01/PM-10/UPPCL/2026-27/Dated 20-04-2026,2026_UPPRC_1142453_15,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of CC road in village Pahara, Block Kabrai in District-Mahoba.","Construction of CC road in village Pahara, Block Kabrai in District-Mahoba.","Construction of CC road in village Pahara, Block Kabrai in District-Mahoba. ",NA ,,Road Works,CC Road ,Tender,90.0,90.0,MAHOBA,210427.0,NA ,NA ,NA ,"PM,UNIT-10,UPPCL",No ,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6080244,SHIV CONSTRUCTION,03-May-2026 09:48 AM,Accepted-AOC,L1,04-Jun-2026 08:18 PM,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
