Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Flood Works Circle, Bareilly||FD, badaun",2026_UPIDC_1155019_4,01/EE/2026-27,01/EE/2026-27,1.0,6159698.0,M/S AVNISH CONTRACTOR,INR,"783,871.62",1,6162778,ACURATE CONTRACTOR,02-Jun-2026 05:37 PM,Rejected-AOC,Rejected,19-Jun-2026 01:58 PM,16-Jun-2026,"INR 783,871.62",10.0,umesh chandra,19-Jun-2026 01:58 PM,Lot04.pdf (265.00 KB),Umesh Chandra Neeraj Kumar,Umesh Chandra,Internal,Umesh Chandra Neeraj Kumar,umesh chandra,16-Jun-2026 03:32 PM,finsummary_2163544.pdf (192.76 KB),Technical,Admitted,umesh chandra,06-Jun-2026 04:50 PM,,Umesh Chandra,Internal,Umesh Chandra Neeraj Kumar,umesh chandra,06-Jun-2026 06:00 PM,08-Jun-2026 11:00 AM,techsummary_2163544.pdf (406.54 KB),Finance,Admitted,umesh chandra,08-Jun-2026 02:41 PM,,BOQ Comparative Chart,AOC,1.0,Fee,.pdf,Fee,28-May-2026 06:00 PM,03-Jun-2026 02:00 PM,28-May-2026 06:00 PM,03-Jun-2026 11:00 AM,NA ,NA ,28-May-2026 06:00 PM,03-Jun-2026 11:00 AM,08-Jun-2026 11:00 AM,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Flood Works Circle, Bareilly||FD, badaun",01/EE/2026-27,2026_UPIDC_1155019_4,Yes,Open Tender,Item Rate,Works,3.0,No,No,Online,No,No,No,Executive Engineer Flood Division Budaun,Executive Engineer Flood Division Budaun Near LIC Office Awas Vikas Colony Civil Line Buduan,354.0,Nil,Nil,No,01/EE/2026-27,Spil closing work near village Bhamroliya of Ganga Mahawa Tatbund on left bank of river Ganga in Distt. Budaun.,Please refer Tender documents. ,NA ,"15,28,000",Civil Works,NA ,Rate Contract,90.0,NA ,Budaun,243601.0,NA ,NA ,NA ,Executive Engineer Flood Division Budaun,No ,No,"32,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,2,6164080,AJAB SINGH CONTRACTOR AND SUPPLIERS,03-Jun-2026 10:34 AM,Rejected-Technical,Charactor Certificate Invalid,06-Jun-2026 06:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,PreQual/Technical,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6159698,M/S AVNISH CONTRACTOR,02-Jun-2026 12:47 PM,Accepted-AOC,Accepted,19-Jun-2026 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6163910,M/S DEVENDRA PAL SINGH,03-Jun-2026 09:05 AM,Rejected-AOC,Rejected,19-Jun-2026 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,6154974,M/S J K INTERLOCKING BRICKS,03-Jun-2026 08:59 AM,Rejected-AOC,Rejected,19-Jun-2026 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,6156160,M/S MADAN LAL CONTRACTOR & SUPLAYARS,31-May-2026 07:04 PM,Rejected-AOC,Rejected,19-Jun-2026 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,6163945,M/S SATYA PRAKASH SHARMA CONTRACTOR,03-Jun-2026 09:30 AM,Rejected-AOC,Rejected,19-Jun-2026 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,6154634,RAJKUMARI,02-Jun-2026 08:05 AM,Rejected-AOC,Rejected,19-Jun-2026 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
