Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","Providing and Laying Interlocking tiles and C.C. road at Village- Thasrana, YEA WC-06","Providing and Laying Interlocking tiles and C.C. road at Village- Thasrana, YEA WC-06",Please refer Tender documents. ,NA ,"61,89,702",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,"1,23,800",No,fixed,,Nil,Nil,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2026/480 DT-27/02/2026,2026_YEIDA_1122864_21,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,11-Mar-2026 06:55 PM,20-Mar-2026 11:00 AM,11-Mar-2026 06:55 PM,19-Mar-2026 05:00 PM,NA ,NA ,11-Mar-2026 06:55 PM,19-Mar-2026 05:00 PM,20-May-2026 05:30 PM,"1,799",Nil,Nil,No,1.0,SBI Bank,AOC,1.0,5988707.0,M/S STRONG FOUNDATION ASSOCAITES,INR,"3,952,124.89",Committee,Internal,Committee,BHARAM PAL SINGH,15-Jun-2026 05:10 PM,finsummary_2093438.pdf (97.12 KB),Finance,UNDER,BHARAM PAL SINGH,15-Jun-2026 05:06 PM,,BOQ Comparative Chart,Yamuna Expressway Industrial Development Authority,2026_YEIDA_1122864_21,YEA/GM(PROJECT)/2026/480 DT-27/02/2026,"Providing and Laying Interlocking tiles and C.C. road at Village- Thasrana, YEA WC-06",1.0,5988297.0,ARVIK ENTERPRISES,19-Mar-2026 11:55 AM,Rejected-Finance,L3,15-Jun-2026 05:10 PM,15-Jun-2026,"INR 3,952,124.89",120.0,BHARAM PAL SINGH,18-Jun-2026 03:00 PM,21.pdf (11744.00 KB),AOC,Technical,under,RAJENDRA SINGH BHATI,20-May-2026 05:15 PM,,Committee,Internal,Committee,RAJENDRA SINGH BHATI,20-May-2026 05:28 PM,20-May-2026 05:30 PM,techsummary_2093438.pdf (602.30 KB),AOC
,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,5973852.0,MANYA CONSTRUCTION AND SUPPLIERS,18-Mar-2026 06:36 AM,Rejected-Finance,L2,15-Jun-2026 05:10 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3.0,5988920.0,M/s RIDDHI CONSTRUCTION,19-Mar-2026 04:18 PM,Rejected-Finance,L4,15-Jun-2026 05:10 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4.0,5988707.0,M/S STRONG FOUNDATION ASSOCAITES,19-Mar-2026 02:27 PM,Accepted-AOC,L1,18-Jun-2026 03:00 PM,,,,,,,,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
