Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
29-Jun-2026,"INR 265,872.1",60.0,Shiv Kumar,28-Jun-2026 04:24 PM,17.pdf (403.00 KB),Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,2026_DOLBU_1152510_1,229/NP/NV/RVA/2026-27,17-npp sandila me wn23 me javed ke makan se bablu ke makan tak va nargis ke makan tak cc road va nali nirman karya,1.0,6199835.0,M/S SANJAY TIWARI CONTRACTOR,INR,"265,872.1",1.0,6211920.0,MOHD BILAL THEKEDAR,22-Jun-2026 11:57 AM,Rejected-AOC,L2,28-Jun-2026 04:25 PM,Finance,SANJAY TIWARI CONTRACTOR WINNER,Shiv Kumar,28-Jun-2026 04:17 PM,,BOQ Comparative Chart,eo and je,Internal,,Shiv Kumar,27-Jun-2026 04:30 PM,27-Jun-2026 05:00 PM,techsummary_2158987.pdf (731.95 KB),Technical,3 admitted,Shiv Kumar,27-Jun-2026 04:19 PM,,eo and je,Internal,,Shiv Kumar,28-Jun-2026 04:21 PM,finsummary_2158987.pdf (402.51 KB),AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,229/NP/NV/RVA/2026-27,2026_DOLBU_1152510_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,17-npp sandila me wn23 me javed ke makan se bablu ke makan tak va nargis ke makan tak cc road va nali nirman karya,17-npp sandila me wn23 me javed ke makan se bablu ke makan tak va nargis ke makan tak cc road va nali nirman karya,Please refer Tender documents. ,NA ,"3,19,866",Civil Works,NA ,Tender,90.0,60.0,nagar palika parishad sandila,241204.0,NA ,NA ,NA ,nagar palika parishad sandila,No ,No,"27,200",No,fixed,,adhishashi adhikari nagar palika parishad,sandila,1,DD - Demand Draft,319.0,adhishashi adhikari nagar palika parishad,sandila,No,1.0,date extend,Date,,EO and JEsandila,sandila,1.0,Fee/PreQual/Technical,.pdf,tech,23-May-2026 05:00 PM,23-Jun-2026 11:00 AM,23-May-2026 05:00 PM,22-Jun-2026 05:00 PM,NA ,NA ,23-May-2026 05:00 PM,22-Jun-2026 05:00 PM,27-Jun-2026 05:00 PM,AOC
,,,,,,,,,,,,,,,2.0,6210046.0,M/S ABDUL MOIZ CONTRACTOR,21-Jun-2026 01:32 PM,Rejected-AOC,L3,28-Jun-2026 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,2.0,conditions apply,Other,,,,2.0,Finance,.xls,boq,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3.0,6199835.0,M/S SANJAY TIWARI CONTRACTOR,16-Jun-2026 02:24 PM,Accepted-AOC,L1,28-Jun-2026 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,AOC
