S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,6110709.0,M/S GUNJAN CONTRACTOR AND SUPPLIERS,INR,"2,830,261.167",Directorate of Local Bodies UP||Nagar Palika Parishad Etmadpur Agra,2026_DOLBU_1141115_1,9003/NPPETMADPUR/2026,Construction Work Of Rcc Drain In Ward 7 and 20 From Suraj Rathor to Ramveer Sharma,1,6109907,M/s Gauri Contractors and Suppliers,12-May-2026 12:05 PM,Rejected-Finance,HIGHEST,20-Jun-2026 04:59 PM,20-Jun-2026,"INR 2,830,261.167",120.0,Navodita Sharma,20-Jun-2026 05:12 PM,financialsurajrathaur.pdf (487.00 KB),AOC,Navodita Sharma,Internal,"E.O, J.E, ACCOUNTANT",Mohammad shameem,20-Jun-2026 04:59 PM,finsummary_2130797.pdf (487.26 KB),Technical,Admitted,Mohammad shameem,12-Jun-2026 01:12 PM,,Navodita Sharma,Internal,"E.o, J.E, Lipik",Mohammad shameem,12-Jun-2026 01:31 PM,12-Jun-2026 01:35 PM,techsummary_2130797.pdf (356.02 KB),Finance,Admitted,Mohammad shameem,20-Jun-2026 04:56 PM,finance_2130797.pdf,BOQ Comparative Chart,AOC,E.O,NPP ETMADPUR,Construction Work Of Rcc Drain In Ward 7 and 20 From Suraj Rathor to Ramveer Sharma,Construction Work Of Rcc Drain In Ward 7 and 20 From Suraj Rathor to Ramveer Sharma,Please refer Tender documents. ,NA ,"28,31,677",Civil Works,NA ,Tender,90.0,120.0,NPP ETMADPUR,283202.0,NA ,NA ,NA ,NPP ETMADPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,24-Apr-2026 03:30 PM,13-May-2026 10:00 AM,24-Apr-2026 03:30 PM,12-May-2026 05:00 PM,NA ,NA ,24-Apr-2026 03:30 PM,12-May-2026 05:00 PM,12-Jun-2026 01:35 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Etmadpur Agra,9003/NPPETMADPUR/2026,2026_DOLBU_1141115_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"2,83,168",No,fixed,,E.O,NPP ETMADPUR,1.0,FDR - Fixed Deposit,"3,341",E.O,NPP ETMADPUR,No,AOC
,,,,,,,,,2,6110709,M/S GUNJAN CONTRACTOR AND SUPPLIERS,12-May-2026 02:48 PM,Accepted-AOC,AOC,20-Jun-2026 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,AOC
,,,,,,,,,3,6110313,M/S MUKESH KUMAR CONTRACTOR,12-May-2026 01:22 PM,Rejected-Finance,HIGH,20-Jun-2026 04:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
