S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,6094307,M/s Amit Engineers,07-May-2026 02:07 PM,Rejected-AOC,Reject,25-Jun-2026 06:27 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2026_UPPRC_1142861_7,06/GM-4/UPPCL/2026-27 Dated 24-04-2026,"CONSTRUCTION OF BOUNDARY WALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT VILLAGE - JARTAULI, VIKAS KHAND - TAPPAL, DISTRICT - ALIGARH (U.P)",1.0,6091211.0,Ms Hukam Chand Sharma,INR,"4,437,884.97",19-Jun-2026,"INR 4,437,884.97",180.0,RAJIV KUMAR PANDEY,25-Jun-2026 06:27 PM,AOC_Tappal.pdf (44.00 KB),Work Awarded to M/s Hukam Chand Sharma,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, Sandeep Singh Chaudhary Project Manager Unit-4 Agra Shalesh Kumar Verma Accountant Unit-32 Aligarh",RAJIV KUMAR PANDEY,05-Jun-2026 04:04 PM,finsummary_2134791.pdf (112.96 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,12-May-2026 04:00 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, Sandeep Singh Chaudhary Project Manager Unit-4 Agra Shalesh Kumar Verma Accountant Unit-32 Aligarh",RAJIV KUMAR PANDEY,26-May-2026 03:30 PM,27-May-2026 03:00 PM,techsummary_2134791.pdf (1971.34 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,29-May-2026 05:31 PM,,BOQ Comparative Chart,AOC,General Manager (Zone-4) Agra,"H.No A-121, Sec-13, Avas Vikas Colony Sikandra, Agra (U.P)",1.0,Date Extend,Date,,1.0,SBI Bank,"11,800",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Bid Doc,28-Apr-2026 12:00 PM,12-May-2026 03:00 PM,28-Apr-2026 12:00 PM,12-May-2026 02:00 PM,NA ,NA ,28-Apr-2026 12:00 PM,12-May-2026 02:00 PM,27-May-2026 03:00 PM,"91,000",No,fixed,,Nil,Nil,"CONSTRUCTION OF BOUNDARY WALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT VILLAGE - JARTAULI, VIKAS KHAND - TAPPAL, DISTRICT - ALIGARH (U.P)","CONSTRUCTION OF BOUNDARY WALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT VILLAGE - JARTAULI, VIKAS KHAND - TAPPAL, DISTRICT - ALIGARH (U.P)",Please refer Tender documents. ,NA ,"45,07,755",Civil Works - Buildings,NA ,Tender,90.0,180.0,Tappal Distt Aligarh,202165.0,Office of General Manager (Zone-4) Agra ,"H.No A-121, Sec-13, Avas Vikas Colony Sikandra, Agra (U.P) ",29-Apr-2026 11:00 AM ,General Manager (Zone-4) Agra,No ,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,06/GM-4/UPPCL/2026-27 Dated 24-04-2026,2026_UPPRC_1142861_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
2,6091211,Ms Hukam Chand Sharma,11-May-2026 10:56 PM,Accepted-AOC,Accept,25-Jun-2026 06:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
