Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,Summary,VIKAS KUREEL,20-May-2026 05:35 PM,,BOQ Comparative Chart,26-May-2026,"INR 1,397,236",90.0,VIKAS KUREEL,27-Jun-2026 03:28 PM,Mahmadpur.pdf (409.00 KB),"DAO, AE, EE",Internal,,VIKAS KUREEL,22-May-2026 06:26 PM,finsummary_2125133.pdf (292.26 KB),"DAO, AE, EE",Internal,,VIKAS KUREEL,16-May-2026 01:10 PM,18-May-2026 11:00 AM,techsummary_2125133.pdf (340.59 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2026_REDUP_1137177_112,13/RED/E-Tender/2026-27 Date 02-04-2026,Jila Fatehpur Ke Vikas Khand Malwan ke Gram Panchayat Mahmadpur Me Kali Mata Mandir Se Chhotelal Yadav Ke Makan Tak Ineterlocking Road Ka Nirman,Technical,Summary,VIKAS KUREEL,16-May-2026 12:17 PM,,1.0,6096952.0,M/S PRATHMESH CONSTRUCTIONS,INR,"1,397,236",1,6096926,M/S AGNIHOTRI BUILDERS and SUPPLIERS,08-May-2026 03:22 PM,Rejected-Finance,REJECT,22-May-2026 06:26 PM,AOC,02-May-2026 06:55 PM,09-May-2026 11:00 AM,02-May-2026 06:55 PM,08-May-2026 06:00 PM,NA ,NA ,02-May-2026 06:55 PM,08-May-2026 06:00 PM,18-May-2026 11:00 AM,Jila Fatehpur Ke Vikas Khand Malwan ke Gram Panchayat Mahmadpur Me Kali Mata Mandir Se Chhotelal Yadav Ke Makan Tak Ineterlocking Road Ka Nirman,Jila Fatehpur Ke Vikas Khand Malwan ke Gram Panchayat Mahmadpur Me Kali Mata Mandir Se Chhotelal Yadav Ke Makan Tak Ineterlocking Road Ka Nirman,PREFIRED NIT ,NA ,"14,00,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,05-May-2026 12:00 PM ,VIKAS BHAWAN FATEHPUR,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,NIT,VIKAS BHAWAN FATEHPUR,VIKAS BHAWAN FATEHPUR,"28,000",No,fixed,,Nil,Nil,765.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,13/RED/E-Tender/2026-27 Date 02-04-2026,2026_REDUP_1137177_112,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6088350,MS ARYAN CONSTRUCTION AND SUPPLIERS,08-May-2026 01:29 AM,Rejected-Finance,REJECT,22-May-2026 06:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6096952,M/S PRATHMESH CONSTRUCTIONS,08-May-2026 04:24 PM,Accepted-AOC,AWARDED,27-Jun-2026 03:28 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6088331,M/S RAJENDRA KUMAR SINGH AND COMPANY,07-May-2026 09:58 PM,Rejected-Finance,REJECT,22-May-2026 06:26 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6098210,M/S S R INTERPRISES,08-May-2026 11:10 AM,Rejected-Technical,rejected,16-May-2026 01:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
