Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical document,Vikash khand rampurmaniharan ke Gram Buddha khera santlal me kanwarpal ke ghar se sompal ki dukan ki or c c road v nail nirmaan karya,Vikash khand rampurmaniharan ke Gram Buddha khera santlal me kanwarpal ke ghar se sompal ki dukan ki or c c road v nail nirmaan karya,Vikash khand rampurmaniharan ke Gram Buddha khera santlal me kanwarpal ke ghar se sompal ki dukan ki or c c road v nail nirmaan karya ,NA ,"10,20,000",Civil Works,NA ,Tender,90.0,90.0,EE red saharanpur,247001.0,EE red saharanpur vikas bhawan delhi road saharanp ,EE red saharanpur vikas bhawan delhi road saharanpur ,25-Apr-2026 12:00 PM ,EE red saharanpur vikas bhawan delhi road saharanp,No ,No,766.0,Nil,Nil,No,Executive Engineer,EE red saharanpur vikas bhawan delhi road saharanpur,1.0,SBI Bank,"20,500",Yes,fixed,,Nil,Nil,23-Apr-2026 10:00 AM,28-Apr-2026 12:30 PM,23-Apr-2026 10:00 AM,28-Apr-2026 12:00 PM,NA ,NA ,23-Apr-2026 10:00 AM,28-Apr-2026 12:00 PM,11-May-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,1617/RED/cashier/25-26 dt 20-03-2026,2026_REDUP_1139817_52,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,admitted,Rajendra Kumar,01-Jun-2026 07:08 PM,,BOQ Comparative Chart,Ravi,Internal,pawan kumar rajender kumar,Rajendra Kumar,01-Jun-2026 07:11 PM,finsummary_2130018.pdf (98.11 KB),1.0,6069185.0,M/S AFZAL AHMAD CONTRACTOR,INR,"1,498,539.07",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,2026_REDUP_1139817_52,1617/RED/cashier/25-26 dt 20-03-2026,Vikash khand rampurmaniharan ke Gram Buddha khera santlal me kanwarpal ke ghar se sompal ki dukan ki or c c road v nail nirmaan karya,1.0,6070751.0,Manoj Kumar Contractor,26-Apr-2026 09:26 PM,Rejected-Finance,L2,01-Jun-2026 07:11 PM,01-Jun-2026,"INR 1,498,539.07",90.0,Rajendra Kumar,01-Jun-2026 07:14 PM,dd.pdf (98.00 KB),L1,Technical,Admitted,SANDEEP KUMAR AGARWAL,07-May-2026 02:59 PM,,Ravi,Internal,rajender kuamar pavan kumar,SANDEEP KUMAR AGARWAL,07-May-2026 05:20 PM,11-May-2026 12:00 PM,techsummary_2130018.pdf (98.16 KB),AOC
,,.pdf,fess end emd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,6069185.0,M/S AFZAL AHMAD CONTRACTOR,26-Apr-2026 12:12 PM,Accepted-AOC,ok,01-Jun-2026 07:14 PM,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,As per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
