Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,714",Nil,Nil,No,25-Apr-2026 12:00 PM,07-May-2026 12:30 PM,25-Apr-2026 12:00 PM,06-May-2026 12:00 PM,NA ,NA ,25-Apr-2026 12:00 PM,06-May-2026 12:00 PM,29-May-2026 12:30 PM,1.0,Fee/PreQual/Technical,.pdf,Fees and EMD,1.0,SBI Bank,"SE, RED, Saharanpur","O/o SE, RED, Saharanpur Circle, Vikas Bhawan, SRE",Block Rampur maniharan ke gram chakwali mein raghuvir pal ke ghar se ramjilal ke gher ki or cc road and naali nirmaan karya,Block Rampur maniharan ke gram chakwali mein raghuvir pal ke ghar se ramjilal ke gher ki or cc road and naali nirmaan karya,Block Rampur maniharan ke gram chakwali mein raghuvir pal ke ghar se ramjilal ke gher ki or cc road and naali nirmaan karya ,NA ,"42,31,000",Civil Works,NA ,Tender,90.0,120.0,Saharanpur,247001.0,"O/o SE, RED, Saharanpur Circle, Vikas Bhawan, SRE. ","O/o SE, RED, Saharanpur Circle, Vikas Bhawan, SRE ",25-Apr-2026 03:00 PM ,"O/o SE, RED, Saharanpur Circle, Vikas Bhawan, SRE.",No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,01/RED/Accounts/Tender file no-76/26-27 date 02-04-26,2026_REDUP_1141076_22,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"85,000",No,fixed,,Nil,Nil,AOC,1,6084277,Manoj Kumar Contractor,03-May-2026 01:14 AM,Rejected-Finance,L2,15-Jun-2026 01:20 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,2026_REDUP_1141076_22,01/RED/Accounts/Tender file no-76/26-27 date 02-04-26,Block Rampur maniharan ke gram chakwali mein raghuvir pal ke ghar se ramjilal ke gher ki or cc road and naali nirmaan karya,1.0,6076119.0,M/S AFZAL AHMAD CONTRACTOR,INR,"4,929,464.43","Habibullah,SE, RED, Saharanpur",Internal,"Pawan Kumar, DAO, RED, Saharanpur, Km.Ravi, EE, RED, Saharanpur and Anil Kumar, EE, RED,Muzaffarnagar",Habib ullah,15-Jun-2026 01:20 PM,finsummary_2131858.pdf (597.55 KB),Finance,ALL BIDS ADMITTED,Habib ullah,15-Jun-2026 01:10 PM,,BOQ Comparative Chart,"Habibullah,SE, RED, Saharanpur",Internal,"Pawan Kumar, DAO,RED, Saharanpur, Km Ravi, EE, RED, Saharanpur and Anil Kumar, EE, RED, Muzaffarnagar",Habib ullah,21-May-2026 08:09 PM,29-May-2026 12:30 PM,techsummary_2131858.pdf (408.35 KB),Technical,all bids admitted,Habib ullah,21-May-2026 07:27 PM,,15-Jun-2026,"INR 4,929,464.43",120.0,Habib ullah,15-Jun-2026 01:49 PM,11.pdf (598.00 KB),L1,AOC
,,,,,,,,,,,,,,,.pdf,Tender documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,6076119,M/S AFZAL AHMAD CONTRACTOR,29-Apr-2026 01:20 AM,Accepted-AOC,L1,15-Jun-2026 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,6092075,SUDHIR KUMAR,05-May-2026 10:24 PM,Rejected-Technical,as per attached summary of technical evaluation,21-May-2026 08:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
