Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,BID,Municipal Commissioner,Aligarh,Directorate of Local Bodies UP||Aligarh Municipal Corporation,184 Dt. 08.05.2026,2026_DOLBU_1147468_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"1,180",Nil,Nil,No,11-May-2026 06:00 PM,30-May-2026 04:00 PM,11-May-2026 06:00 PM,29-May-2026 02:00 PM,NA ,NA ,11-May-2026 06:00 PM,29-May-2026 02:00 PM,02-Jun-2026 04:25 PM,O and M of Zonal Pumping Station (CWR),O and M of Zonal Pumping Station (CWR),Please refer Tender documents. ,NA ,,Miscellaneous Works,NA ,Tender,120.0,NA ,Aligarh,202001.0,NA ,NA ,NA ,Aligarh,No ,No,"2,00,000",No,fixed,,Nil,Nil,AOC,Finance,only one bid qualified for AOC,Pramod Kumar Singh,09-Jun-2026 02:16 PM,finance_2146689.pdf,BOQ Comparative Chart,AMC,Internal,"GM (jal), Ao",Pramod Kumar Singh,02-Jun-2026 04:22 PM,02-Jun-2026 04:25 PM,techsummary_2146689.pdf (1165.48 KB),Technical,three out of four are qualified,Pramod Kumar Singh,02-Jun-2026 04:20 PM,technical_2146689.pdf,AMC,Internal,"GM (jal), AO",Pramod Kumar Singh,09-Jun-2026 02:20 PM,finsummary_2146689.pdf (477.96 KB),09-Jun-2026,"INR 230,132.33",365.0,Pramod Kumar Singh,09-Jun-2026 02:22 PM,CWROutsource.pdf (478.00 KB),Unit Rate Tender,1.0,6127186.0,B D CONTRACTOR,INR,"230,132.33",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1147468_1,184 Dt. 08.05.2026,O and M of Zonal Pumping Station (CWR),1,6127186,B D CONTRACTOR,28-May-2026 01:30 PM,Accepted-AOC,Unit Rate Tender,09-Jun-2026 02:22 PM,AOC
2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6144191,Devesh Agrawal,28-May-2026 12:38 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,02-Jun-2026 04:20 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6127204,M/s K M B ELECTRICALS,27-May-2026 05:11 PM,Not Admitted-Finance,Not qualified for AOC,09-Jun-2026 02:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6135864,M/S SARVESH BUILDERS AND ENG.,28-May-2026 03:23 PM,Not Admitted-Finance,Not qualified for AOC,09-Jun-2026 02:16 PM,AOC
