EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"41,360",No,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2900/EE/RED/GKP/25-26 Date 07-02-26,2026_REDUP_1121779_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical,EXECUTIVE ENGINEER,Vikash Bhawan,08-Mar-2026 09:00 AM,16-Mar-2026 09:00 AM,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,NA ,NA ,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,19-Jul-2026 04:49 PM,Block-Pipraich Gram Sabha Madapaar mein PWD Road se Pokhari Tola Tak CC Road Ka Nirman,Block-Pipraich Gram Sabha Madapaar mein PWD Road se Pokhari Tola Tak CC Road Ka Nirman,Please refer Tender documents. ,NA ,"20,68,000",Civil Works,NA ,Tender,90.0,90.0,GORAKHPUR,273001.0,NA ,NA ,NA ,Vikash Bhawan Gorakhpur,No ,No,896.0,Nil,Nil,No,AOC,Executive Engineer,Internal,,Suresh Kumar Jaiswal,19-Mar-2026 03:35 PM,19-Mar-2026 04:00 PM,techsummary_2087548.pdf (453.55 KB),Finance,Opend,Abhishek Rai,19-Mar-2026 07:57 PM,,BOQ Comparative Chart,Executive Engineer,Internal,,Abhishek Rai,20-Mar-2026 01:42 PM,finsummary_2087548.pdf (152.96 KB),Technical,Opend,Abhishek Rai,17-Mar-2026 10:35 AM,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1121779_5,2900/EE/RED/GKP/25-26 Date 07-02-26,Block-Pipraich Gram Sabha Madapaar mein PWD Road se Pokhari Tola Tak CC Road Ka Nirman,1.0,5973562.0,M/S OM TRADERS,INR,"2,066,282",1,5973592,M/S MAA AMBEY TRADERS,15-Mar-2026 10:09 AM,Rejected-AOC,L2,01-Jun-2026 04:14 PM,27-May-2026,"INR 2,066,282",90.0,Abhishek Rai,01-Jun-2026 04:14 PM,bpdf.pdf (153.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5973562,M/S OM TRADERS,15-Mar-2026 10:31 AM,Accepted-AOC,L1,01-Jun-2026 04:14 PM,,,,,,,AOC
