Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Maintenance of Sirsa drain from Km. 12.600 to 26.400,Maintenance of Sirsa drain from Km. 12.600 to 26.400,Please Refer Tender Document ,NA ,"32,50,000",Civil Works - Others,NA ,Tender,90.0,20.0,Etawah,206001.0,NA ,NA ,NA ,Etawah,No ,No,16-May-2026 12:00 PM,26-May-2026 11:00 AM,16-May-2026 12:00 PM,25-May-2026 12:00 PM,NA ,NA ,16-May-2026 12:00 PM,25-May-2026 12:00 PM,01-Jun-2026 01:00 PM,Executive Engineer,Irrigation Division Near Numise Chauraha Etawah,354.0,Nil,Nil,No,1.0,Date Corrigendum,Date,,1.0,Fee/PreQual/Technical,.pdf,NIT,"3,25,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||ID, etawah",01/EE/2026-27,2026_UPIDC_1148391_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Ramesh Chandra,Internal,,RAMESH CHANDRA,30-May-2026 05:17 PM,01-Jun-2026 01:00 PM,techsummary_2149585.pdf (100.23 KB),Finance,All Admitted,RAMESH CHANDRA,01-Jun-2026 02:11 PM,,BOQ Comparative Chart,Ramesh Chandra,Internal,,RAMESH CHANDRA,08-Jun-2026 02:41 PM,finsummary_2149585.pdf (102.10 KB),Technical,All Bidders Admitted,RAMESH CHANDRA,30-May-2026 05:11 PM,,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||ID, etawah",2026_UPIDC_1148391_3,01/EE/2026-27,Maintenance of Sirsa drain from Km. 12.600 to 26.400,1.0,6135263.0,M/S Vinay Construction,INR,"1,517,607",1,6134241,A K INFRATECH,21-May-2026 05:19 PM,Rejected-AOC,L2,08-Jun-2026 02:53 PM,08-Jun-2026,"INR 1,517,607",20.0,RAMESH CHANDRA,08-Jun-2026 02:52 PM,DOS.pdf (486.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6134586,M/s CHANCHAL ASSOCIATES,24-May-2026 02:31 PM,Rejected-AOC,L3,08-Jun-2026 02:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6138522,M/S CHANDRAPAL SINGH,24-May-2026 10:31 AM,Rejected-Finance,L6,08-Jun-2026 02:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6139076,M/s Makkhan Singh,25-May-2026 10:58 AM,Rejected-Finance,L5,08-Jun-2026 02:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6134539,M/s PARI ENTERPRISES,21-May-2026 08:08 PM,Rejected-Finance,L4,08-Jun-2026 02:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6135263,M/S Vinay Construction,22-May-2026 11:35 AM,Accepted-AOC,L1,08-Jun-2026 02:53 PM,,,,,,,AOC
