S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,766.0,Nil,Nil,No,23-May-2026 12:00 PM,29-May-2026 01:00 PM,23-May-2026 12:00 PM,29-May-2026 11:00 AM,NA ,NA ,23-May-2026 12:00 PM,29-May-2026 11:00 AM,30-May-2026 02:00 PM,"12,000",No,fixed,,Nil,Nil,NALA,KIRPIA DRAIN KE KM 0.00 SE KM. 8.00 TAK SILT SAFAI KA KARY,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,NA ,BAREILLY,243001.0,NA ,NA ,NA ,BAREILLY,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||RCD, bareilly",01/EE/RCD/2026-27,2026_UPIDC_1152177_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,EE,RCD BLY,AOC,Finance,04 BIDS RECEIVED,SARVESH CHANDRA SINHA,30-May-2026 03:55 PM,,BOQ Comparative Chart,EE RCD BAREILLY,Internal,EE ID BLY ACCOUNTANT RCD BLY,SARVESH CHANDRA SINHA,30-May-2026 11:52 AM,30-May-2026 02:00 PM,techsummary_2158400.pdf (222.58 KB),Technical,05 BIDS RECEIVED,SARVESH CHANDRA SINHA,30-May-2026 10:32 AM,,EE RCD BAREILLY,Internal,EE ID BLY ACCOUNTANT RCD BLY,SARVESH CHANDRA SINHA,01-Jun-2026 04:43 PM,finsummary_2158400.pdf (96.56 KB),01-Jun-2026,"INR 301,940.45",15.0,SARVESH CHANDRA SINHA,05-Jun-2026 05:08 PM,6.pdf (77.00 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||RCD, bareilly",2026_UPIDC_1152177_6,01/EE/RCD/2026-27,NALA,1.0,6144292.0,M/S PREM RAJ,INR,"301,940.45",1,6146644,M/S MAHESHWARI TRADERS,28-May-2026 08:56 AM,Rejected-AOC,3,05-Jun-2026 05:08 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6147913,M/S MOHMAD REHAN CONTRACTER,28-May-2026 09:13 AM,Rejected-AOC,4,05-Jun-2026 05:08 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6144292,M/S PREM RAJ,26-May-2026 06:41 PM,Accepted-AOC,1,05-Jun-2026 05:08 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6144406,RANA ENTERPRISES,26-May-2026 07:46 PM,Rejected-AOC,2,05-Jun-2026 05:08 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6145813,SHIV SHAKTI ENTERPRISES,27-May-2026 03:18 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-May-2026 10:32 AM,AOC
