Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Executive Engineer,Executive Engineer Kanhar Construction Division-2 Pipri Sonbhadra,1.0,Fee/PreQual/Technical,.pdf,Technical Document,"1,180",Nil,Nil,No,Earthwork in Construction of Harnakachhar Minor from Km. 0.201 to Km 0.300,Earthwork in Construction of Harnakachhar Minor from Km. 0.201 to Km 0.300,Please refer tender Document ,NA ,,Civil Works,NA ,Tender,60.0,60.0,Vill Harnakachhar Duddhi Sonbhadra,231208.0,NA ,NA ,NA ,EE KCD-2 Pipri Sonbhadra,No ,No,04-May-2026 06:00 PM,15-May-2026 03:00 PM,05-May-2026 03:00 PM,15-May-2026 03:00 PM,NA ,NA ,05-May-2026 03:00 PM,15-May-2026 03:00 PM,05-Jun-2026 12:00 PM,U P Irrigation Department (Civil)||Chief Engineer Kanhar Project- Mirzapur||Kanhar Construction Circle Pipri- Sonebhadra||Kanhar Construction Division II Pipri- Sonebhadra,01/EE/2026-27,2026_UPIDC_1145214_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"49,000",No,fixed,,Nil,Nil,AOC,Technical,All tenderer Admitted,Dilip Kumar,03-Jun-2026 05:13 PM,technical_2140526.pdf,DILIP KUMAR,Internal,VINOD KUMAR VIR BAHADUR SINGH,Dilip Kumar,06-Jun-2026 04:34 PM,finsummary_2140526.pdf (336.05 KB),Finance,All Financial Bid Admitted,Dilip Kumar,06-Jun-2026 04:23 PM,finance_2140526.pdf,BOQ Comparative Chart,DILIP KUMAR,Internal,VIR BAHADUR SINGH VINOD KUMAR,Dilip Kumar,03-Jun-2026 05:32 PM,05-Jun-2026 12:00 PM,techsummary_2140526.pdf (778.52 KB),26-Jun-2026,"INR 1,179,636.48",60.0,Dilip Kumar,25-Jun-2026 06:17 PM,LOT3.pdf (440.00 KB),L1 BIDDER,1,6116152,a.k. construction,15-May-2026 12:01 PM,Rejected-AOC,L3,25-Jun-2026 06:18 PM,1.0,6117918.0,M/S BADRI SINGH,INR,"1,179,636.48",U P Irrigation Department (Civil)||Chief Engineer Kanhar Project- Mirzapur||Kanhar Construction Circle Pipri- Sonebhadra||Kanhar Construction Division II Pipri- Sonebhadra,2026_UPIDC_1145214_1,01/EE/2026-27,Earthwork in Construction of Harnakachhar Minor from Km. 0.201 to Km 0.300,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6117918,M/S BADRI SINGH,15-May-2026 01:59 PM,Accepted-AOC,L1,25-Jun-2026 06:18 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6118123,M/S PRAGATI CONSTRUCTION,15-May-2026 02:32 PM,Rejected-AOC,L2,25-Jun-2026 06:18 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6117448,M/S S K ENTERPRISES,15-May-2026 11:19 AM,Rejected-AOC,L5,25-Jun-2026 06:18 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6116846,M/S UDAY NARAYAN DEV PANDEY,15-May-2026 02:09 PM,Rejected-AOC,L4,25-Jun-2026 06:18 PM,,,,,,,,,,AOC
