Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EE RED Sitapur,"Vikas Bhawan, Sitapur","36,000",No,fixed,,Nil,Nil,1.0,SBI Bank,24-Mar-2026 06:30 PM,01-Apr-2026 12:30 PM,24-Mar-2026 06:30 PM,01-Apr-2026 12:00 PM,NA ,NA ,24-Mar-2026 06:30 PM,01-Apr-2026 12:00 PM,17-Apr-2026 12:30 PM,944.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,1737/RED/Tender/2025-26,2026_REDUP_1129795_22,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Laying of Interlinking from Ajay Pratap Singh house to Ram Singh house in village Keshawpur, Block- Aliya","Laying of Interlinking from Ajay Pratap Singh house to Ram Singh house in village Keshawpur, Block- Aliya",Please refer Tender documents. ,NA ,"17,76,280",Civil Works,NA ,Tender,90.0,90.0,"Aliya, Sitapur",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,1,Fee/PreQual/Technical,.pdf,Technical,AOC,1.0,6011815.0,MS ABHAY PRATAP SINGH,INR,"1,774,681",Gyanendra Kumar,Internal,,Gyanendra Kumar,27-Apr-2026 06:25 PM,finsummary_2107732.pdf (523.61 KB),Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,17-Apr-2026 06:11 PM,,BOQ Comparative Chart,1,6011815,MS ABHAY PRATAP SINGH,27-Mar-2026 10:14 AM,Accepted-AOC,L1,12-Jun-2026 05:54 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2026_REDUP_1129795_22,1737/RED/Tender/2025-26,"Laying of Interlinking from Ajay Pratap Singh house to Ram Singh house in village Keshawpur, Block- Aliya",22-May-2026,"INR 1,774,681",90.0,Ravi Pratap Singh,12-Jun-2026 05:54 PM,22.pdf (415.00 KB),Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,02-Apr-2026 11:49 AM,,Gyanendra Kumar,Internal,,Gyanendra Kumar,16-Apr-2026 09:13 PM,17-Apr-2026 12:30 PM,techsummary_2107732.pdf (136.96 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,AOC,,,,,,,,,,,,,,,,,,2,6014869,M/S SANJAY SINGH CONT,28-Mar-2026 08:30 AM,Rejected-Finance,Higher Rate Quoted,27-Apr-2026 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
