Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
10-Jun-2026,"INR 1,803,000",90.0,Amarnath Ram,27-Jun-2026 02:47 PM,vinodms.pdf (302.00 KB),1.0,6143964.0,M/S SACHIN BUILDERS AND SUPPLIERS,26-May-2026 03:52 PM,Rejected-Finance,Second Highest Quoted Amount,06-Jun-2026 01:31 PM,Directorate of Local Bodies UP||Nagar Panchayat Tarbganj Gonda,2026_DOLBU_1147272_1,35/etender/npt/2026,WARD NO 05 ME SAROJ KUMAR KE GHAR SE JUGUN SHARMA KE GHAR TAK CC SADAK KA NIRMAN KARY.,1.0,6143757.0,M/S VINOD,INR,"1,803,000",Technical,ok,sher bahadur tiwari,05-Jun-2026 12:15 PM,,EOJEAEBABU,Internal,,Amarnath Ram,06-Jun-2026 01:31 PM,finsummary_2146246.pdf (132.26 KB),Finance,ok,Amarnath Ram,06-Jun-2026 12:13 PM,,BOQ Comparative Chart,EOJEAEBABU,Internal,,sher bahadur tiwari,05-Jun-2026 12:46 PM,05-Jun-2026 02:00 PM,techsummary_2146246.pdf (132.23 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,NIT,WARD NO 05 ME SAROJ KUMAR KE GHAR SE JUGUN SHARMA KE GHAR TAK CC SADAK KA NIRMAN KARY.,WARD NO 05 ME SAROJ KUMAR KE GHAR SE JUGUN SHARMA KE GHAR TAK CC SADAK KA NIRMAN KARY.,WARD NO 05 ME SAROJ KUMAR KE GHAR SE JUGUN SHARMA KE GHAR TAK CC SADAK KA NIRMAN KARY.  ,NA ,,Civil Works,NA ,Tender,90.0,NA ,NAGAR PANCHAYAT TARABGANJ GONDA,271403.0,NA ,NA ,NA ,OFFICE NAGAR PANCHAYAT TARABGANJ GONDA,No ,No,E.O,OFFICE NAGAR PANCHAYAT TARABGANJ GONDA,1,DD - Demand Draft,Directorate of Local Bodies UP||Nagar Panchayat Tarbganj Gonda,35/etender/npt/2026,2026_DOLBU_1147272_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"2,130",EXEUTIVE OFFICER NAGAR PANCHAYAT TARABGANJ GONDA,NAGAR PANCHAYAT TARABGANJ GONDA,No,"1,80,500",No,fixed,,EXEUTIVE OFFICER NAGAR PANCHAYAT TARABGANJ GONDA,NAGAR PANCHAYAT TARABGANJ GONDA,11-May-2026 05:00 PM,02-Jun-2026 12:00 PM,11-May-2026 05:00 PM,01-Jun-2026 05:00 PM,NA ,NA ,11-May-2026 05:00 PM,01-Jun-2026 05:00 PM,05-Jun-2026 02:00 PM,AOC
,,,,,,2.0,6143397.0,M/S SHRESHTH CONSTRUCTION,26-May-2026 01:08 PM,Rejected-Finance,Highest Quoted Amount,06-Jun-2026 01:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Document,,,,,,,,,,,,,,,,,,,,,2,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3.0,6143757.0,M/S VINOD,26-May-2026 02:47 PM,Accepted-AOC,L1,27-Jun-2026 02:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
