Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Tender Document,"Executive Engineer, Head works Division, Sarda can","Executive Engineer, Head works Division, Sarda canal Bareilly.",1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",E Tender No 09/EE/2025-26,2026_UPIDC_1131862_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,677.0,Nil,Nil,No,"8,000",Yes,fixed,,Nil,Nil,02-Apr-2026 11:00 AM,08-Apr-2026 02:00 PM,02-Apr-2026 12:00 PM,08-Apr-2026 12:00 PM,NA ,NA ,02-Apr-2026 12:00 PM,08-Apr-2026 12:00 PM,18-Jun-2026 03:30 PM,Purani Sharda Devha Poshak Nahar ke km. 8.850 se Km. 10.250 ke Madhya daye Bank ke Seepage Drain ke Karya.,Purani Sharda Devha Poshak Nahar ke km. 8.850 se Km. 10.250 ke Madhya daye Bank ke Seepage Drain ke Karya.,Please refer Tender documents. ,NA ,"3,74,000",Civil Works - Canal,NA ,Tender,90.0,30.0,Banbasa,262310.0,NA ,NA ,NA ,"Executive Engineer, Head works Division, Sarda can",No ,No,AOC,"Executive Engineer, Head works Division, Sarda canal Bareilly.",Internal,"Executive Engineer, RCD, Bareilly.",RAJIV KUMAR SINGH,19-Jun-2026 10:49 AM,finsummary_2112221.pdf (540.34 KB),Technical,Letter,RAJIV KUMAR SINGH,18-Jun-2026 02:57 PM,technical_2112221.pdf,"Executive Engineer, Head works Division, Sarda canal Bareilly.",Internal,"Executive Engineer, RCD, Bareilly.",RAJIV KUMAR SINGH,18-Jun-2026 03:09 PM,18-Jun-2026 03:30 PM,techsummary_2112221.pdf (540.34 KB),Finance,Letter,RAJIV KUMAR SINGH,19-Jun-2026 10:28 AM,finance_2112221.pdf,BOQ Comparative Chart,1.0,6035092.0,Lalit Kumar Rajani Thekedar,INR,"343,846.6","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",2026_UPIDC_1131862_1,E Tender No 09/EE/2025-26,Purani Sharda Devha Poshak Nahar ke km. 8.850 se Km. 10.250 ke Madhya daye Bank ke Seepage Drain ke Karya.,1,6035092,Lalit Kumar Rajani Thekedar,08-Apr-2026 09:03 AM,Accepted-AOC,"Accepted,BeingL-1",27-Jun-2026 05:18 PM,19-Jun-2026,"INR 343,846.6",30.0,RAJIV KUMAR SINGH,27-Jun-2026 05:18 PM,Lot3.pdf (540.00 KB),Letter,AOC
2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6035114,M/S OM ENTERPRISES,07-Apr-2026 05:31 PM,Rejected-Finance,"Rejected,BeingL-2",19-Jun-2026 10:49 AM,,,,,,,,AOC
