Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
09-Jun-2026,"INR 373,775",20.0,SURESH CHANDRA AZAD,26-Jun-2026 10:20 PM,lot28.pdf (505.00 KB),L1,Technical,Bid opening summary,SURESH CHANDRA AZAD,27-May-2026 04:04 PM,technical_2147094.pdf,Shri Suresh Chandra Azad,Internal,"Shri Sudhir Kumar Pal, E.E.,G.C.D. Bhadohi, Shri Manoj Kumar",SURESH CHANDRA AZAD,27-May-2026 04:13 PM,29-May-2026 10:00 AM,techsummary_2147094.pdf (461.89 KB),Shri Suresh Chandra Azad,Internal,"Shri Sudhir Kumar Pal, E.E., G.C.D.B, Shri Manoj Kumar, DAO, BDV",SURESH CHANDRA AZAD,09-Jun-2026 12:29 PM,finsummary_2147094.pdf (405.94 KB),Finance,Bid opening summary,SURESH CHANDRA AZAD,09-Jun-2026 12:20 PM,finance_2147094.pdf,BOQ Comparative Chart,1.0,6123105.0,Shree Construction,INR,"373,775",1,6120079,ARUN KUMAR PANDEY,16-May-2026 12:26 PM,Rejected-Finance,L1,09-Jun-2026 12:29 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",2026_UPIDC_1147578_28,04/EE/BDV/2026-27,Correcting Internal section of Paunital Drain from Km. 0.000 to Km. 4.800,1.0,Documents Check List,Documents Check List,26-May-2026 11:51 PM,CheckListCorrie.pdf ,184.84,Technical Opening,AOC,12-May-2026 10:00 AM,18-May-2026 03:00 PM,12-May-2026 10:00 AM,18-May-2026 02:00 PM,NA ,NA ,12-May-2026 10:00 AM,18-May-2026 02:00 PM,29-May-2026 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",04/EE/BDV/2026-27,2026_UPIDC_1147578_28,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,Correcting Internal section of Paunital Drain from Km. 0.000 to Km. 4.800,Correcting Internal section of Paunital Drain from Km. 0.000 to Km. 4.800,Please refer Tender documents. ,NA ,"3,82,000",Civil Works,NA ,Tender,90.0,20.0,Chandauli,232104.0,NA ,NA ,NA ,"Executive Engineer, Bandhi Division, Varanasi",No ,No,1.0,SBI Bank,Executive Engineer,"Executive Engineer, Bandhi Division, Varunapuram Sinchai Colony, Sigra, Varanasi",1.0,Fee/PreQual/Technical,.pdf,Tender Notice,"8,000",Yes,fixed,,Nil,Nil,"2,360",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6124572,M/S SUNITA ENTERPRISES,18-May-2026 01:54 PM,Rejected-Technical,Technical Not Qualified,27-May-2026 04:13 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6122089,M/S YOGESH KUMAR SINGH,17-May-2026 03:31 PM,Rejected-Finance,L2,09-Jun-2026 12:29 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6123720,Nirmala,18-May-2026 01:56 PM,Rejected-Finance,L2,09-Jun-2026 12:29 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6123105,Shree Construction,18-May-2026 09:45 AM,Accepted-AOC,L1,26-Jun-2026 10:20 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
