EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"10,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,677.0,Nil,Nil,No,"Executive Engineer, Head works Division, Sarda can","Executive Engineer, Head works Division, Sarda canal Bareilly.",Manhariya Drain ke km. 0.000 se Km. 1.800 ke Madhya Saaf-Safai ka Karya.,Manhariya Drain ke km. 0.000 se Km. 1.800 ke Madhya Saaf-Safai ka Karya.,Please refer Tender documents. ,NA ,"4,20,000",Civil Works - Canal,NA ,Tender,90.0,30.0,Pilibhit,262001.0,NA ,NA ,NA ,"Executive Engineer, Head works Division, Sarda can",No ,No,1,Fee/PreQual/Technical,.pdf,Tender Document,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",E Tender No 09/EE/2025-26,2026_UPIDC_1132072_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,02-Apr-2026 11:00 AM,08-Apr-2026 02:00 PM,02-Apr-2026 12:00 PM,08-Apr-2026 12:00 PM,NA ,NA ,02-Apr-2026 12:00 PM,08-Apr-2026 12:00 PM,08-Jun-2026 11:00 AM,AOC,"Executive Engineer, Head works Division, Sarda canal Bareilly.",Internal,"Executive Engineer, RCD, Bareilly.",RAJIV KUMAR SINGH,09-Jun-2026 12:40 PM,finsummary_2112734.pdf (524.71 KB),Technical,Letter,RAJIV KUMAR SINGH,04-Jun-2026 03:00 PM,technical_2112734.pdf,"Executive Engineer, Head works Division, Sarda canal Bareilly.",Internal,"Executive Engineer, RCD, Bareilly.",RAJIV KUMAR SINGH,04-Jun-2026 03:07 PM,08-Jun-2026 11:00 AM,techsummary_2112734.pdf (524.71 KB),Finance,Letter,RAJIV KUMAR SINGH,08-Jun-2026 01:32 PM,finance_2112734.pdf,BOQ Comparative Chart,1,6034968,M/S SACHIN CHANDANI THEKEDAR,07-Apr-2026 07:00 PM,Accepted-AOC,"Accepted,BeingL-1",27-Jun-2026 05:29 PM,1.0,6034968.0,M/S SACHIN CHANDANI THEKEDAR,INR,"396,586.4","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",2026_UPIDC_1132072_1,E Tender No 09/EE/2025-26,Manhariya Drain ke km. 0.000 se Km. 1.800 ke Madhya Saaf-Safai ka Karya.,09-Jun-2026,"INR 396,586.4",30.0,RAJIV KUMAR SINGH,27-Jun-2026 05:29 PM,Lot17.pdf (525.00 KB),Letter,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6035410,RITESH SAXENA CONTRACTOR,08-Apr-2026 01:30 AM,Rejected-Finance,"Rejected,BeingL-2",09-Jun-2026 12:40 PM,,,,,,,,,,,,,,,,,AOC
