S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Date Extension 1,Date,,MD UPLC,"10 Ashok Marg, Lucknow-226001","Regarding implementation of virtual infrastructure, database platform and network security solutions for Mission Critical Application for State Election Commission, Uttar Pradesh, Lucknow","Regarding implementation of virtual infrastructure, database platform and network security solutions for Mission Critical Application for State Election Commission, Uttar Pradesh, Lucknow",Please refer Tender documents. ,NA ,,Information Technology,NA ,Tender,180.0,NA ,Lucknow,226001.0,U.P. Electronics Corporation Limited ,"10 Ashok Marg, Lucknow-226001 ",25-Mar-2026 02:00 PM ,UPLC,No ,No,1.0,SBI Bank,UP Electronics Corporation Ltd.||UPLC HQ,UPLC/SW/2025-26/173,2026_UPECL_1128580_1,Yes,Open Tender,Fixed-rate,Services,2.0,No,No,Online,No,No,No,20-Mar-2026 06:55 PM,22-Apr-2026 05:30 PM,20-Mar-2026 06:55 PM,22-Apr-2026 02:00 PM,NA ,NA ,20-Mar-2026 06:55 PM,22-Apr-2026 02:00 PM,11-May-2026 01:30 PM,"7,00,000",No,fixed,,Nil,Nil,"2,360",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TD,AOC,Ashwani ojha,Internal,,ASHWINI KUMAR OJHA,24-Jun-2026 10:41 AM,finsummary_2104930.pdf (366.77 KB),Technical,Technical Bids Opened and Evaluated for Financial Opening,ASHWINI KUMAR OJHA,11-May-2026 01:08 PM,technical_2104930.pdf,MD,Internal,Taruni Garg Rahul Purwar,ASHWINI KUMAR OJHA,11-May-2026 01:13 PM,11-May-2026 01:30 PM,techsummary_2104930.pdf (457.23 KB),Finance,CLOUDSECT SOLUTIONS AOC,ASHWINI KUMAR OJHA,24-Jun-2026 10:18 AM,,BOQ Comparative Chart,1,6057356,Altsteps consulting private limites,20-Apr-2026 11:51 AM,Rejected-AOC,L-3,24-Jun-2026 10:55 AM,UP Electronics Corporation Ltd.||UPLC HQ,2026_UPECL_1128580_1,UPLC/SW/2025-26/173,"Regarding implementation of virtual infrastructure, database platform and network security solutions for Mission Critical Application for State Election Commission, Uttar Pradesh, Lucknow",1.0,6043834.0,CLOUDSECT SOLUTIONS,INR,"59,660,636",24-Jun-2026,"INR 59,660,636",365.0,ASHWINI KUMAR OJHA,24-Jun-2026 10:55 AM,Cloudset.pdf (367.00 KB),The contract is awarded to the L1 bidder being the lowest evaluated responsive bidder as per the terms and conditions of the tender.,AOC
2.0,Revised BOQ,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6043834,CLOUDSECT SOLUTIONS,20-Apr-2026 12:10 PM,Accepted-AOC,L-1,24-Jun-2026 10:55 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6058412,DRS IT Consultancy Pvt. Ltd.,22-Apr-2026 12:28 PM,Rejected-AOC,L-2,24-Jun-2026 10:55 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6055419,Enetsol iT Pvt Ltd,21-Apr-2026 09:08 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,11-May-2026 01:08 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6061837,SOFTLABS INFOTECH PVT LTD,22-Apr-2026 12:54 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,11-May-2026 01:08 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,6058997,Synthesys Solutions Private Limited,22-Apr-2026 11:19 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,11-May-2026 01:08 PM,,,,,,,,,,,,,,,,,AOC
